data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,149376804,13,400,2021-08-17,
2021,149376805,13,400,,
2021,149376806,59,1,,
2021,149376807,23,150,,
2021,149376807,25,100,,
2021,149376808,9,0,,
2021,149376808,20,230,,
2021,149376808,25,150,,
2021,149376808,63,1,,
2021,149376809,23,700,2021-08-18,
2021,149376810,23,700,,
2021,149376811,10,,,
2021,149376813,38,500,,
2021,149376814,61,2731,,
2021,149376815,17,1898,,
2021,149376816,26,600,,
2021,149376818,16,50,,
2021,149376819,10,,,
2021,149376819,11,1,,
2021,149376820,23,160,,
2021,149376821,38,3000,,
2021,149376822,57,500,,
2021,149376823,23,99,,
2021,149376824,10,,,
2021,149376825,16,158,,
2021,149376826,38,400,,
2021,149376827,52,0,,
2021,149376828,8,132,,
2021,149376829,8,100,,
2021,149376830,42,8000,,
2021,149376831,38,2200,,
2021,149376832,3,5000,,
2021,149376833,20,1732,,
2021,149376834,8,8,,
2021,149376834,63,2,,
2021,149376835,8,25,2021-08-18,
2021,149376835,25,75,2021-08-18,
2021,149376836,8,25,,
2021,149376836,25,75,,
2021,149376836,50,15,,
2021,149376837,20,7028,,
2021,149376838,52,0,,
2021,149376839,10,,,
2021,149376840,36,312,,
2021,149376841,20,653,,
2021,149376842,10,,,
2021,149376843,38,200,,
2021,149376844,38,150,,
2021,149376845,37,1000,,
2021,149376846,38,1100,,
2021,149376847,10,,,
2021,149376848,10,,,
2021,149376849,52,0,,
2021,149376850,42,1000,,
2021,149376851,3,10000,2021-08-21,
2021,149376851,63,2500,2021-08-20,
2021,149376852,3,10000,,
2021,149376852,63,4600,,
2021,149376853,16,35,2021-08-18,
2021,149376854,16,35,,
2021,149376855,16,1500,,
2021,149376856,16,2,,
2021,149376856,23,800,,
2021,149376857,20,950,,
2021,149376858,6,15,,
2021,149376858,9,0,,
2021,149376858,16,260,,
2021,149376858,25,30,,
2021,149376858,63,40,,
2021,149376859,52,0,,
2021,149376860,9,0,,
2021,149376861,20,3012,,
2021,149376862,8,154,,
2021,149376862,16,413,,
2021,149376863,41,158,,
2021,149376864,20,1000,,
2021,149376865,38,900,,
2021,149376866,63,200,,
2021,149376868,42,1,,
2021,149376869,8,2,2021-08-18,
2021,149376870,8,2,,
2021,149376871,38,50,,
2021,149376872,38,2825,,
2021,149376873,3,558,,
2021,149376874,8,30,2021-08-18,
2021,149376875,8,30,,
2021,149376876,10,,,
2021,149376877,52,0,,
2021,149376880,20,36000,,
2021,149376881,42,200,,
2021,149376882,20,1544,,
2021,149376883,20,400,,
2021,149376884,10,,,
2021,149376885,3,3000,2021-08-18,
2021,149376885,16,5,2021-08-18,
2021,149376886,3,3000,,
2021,149376886,16,5,,
2021,149376887,38,500,,
2021,149376889,10,,,
2021,149376890,9,0,,
2021,149376890,25,50,,
2021,149376890,63,0,,
2021,149376891,52,0,,
2021,149376892,42,20,,
2021,149376893,6,39,2021-08-18,
2021,149376894,6,39,,
2021,149376895,20,3000,,
2021,149376896,8,53,2021-08-18,
2021,149376896,63,5,2021-08-18,
2021,149376897,8,53,,
2021,149376897,63,5,,
2021,149376898,52,0,,
2021,149376899,8,34,,
2021,149376899,25,3,,
2021,149376900,52,0,,
2021,149376902,63,1,,
2021,149376903,8,64,,
2021,149376903,20,335,,
2021,149376903,25,1,,
2021,149376904,4,200,,
2021,149376905,10,,,
2021,149376908,25,70,,
2021,149376908,53,95,,
2021,149376909,63,15,,
2021,149376910,11,1,,
2021,149376911,52,0,,
2021,149376912,2,38,,
2021,149376913,16,60,2021-08-18,
2021,149376914,16,60,,
2021,149376915,6,300,,
2021,149376917,3,15000,,
2021,149376918,23,100,,
2021,149376918,63,300,,
2021,149376919,63,500,,
2021,149376920,26,5,,
2021,149376921,38,750,,
2021,149376924,3,30000,2021-08-18,
2021,149376925,3,30000,,
2021,149376926,63,300,,
2021,149376927,20,26000,,
2021,149376928,63,500,,
2021,149376929,10,,,
2021,149376930,42,800,,
2021,149376931,8,24,,
2021,149376932,38,100,,
2021,149376933,25,339,,
2021,149376934,42,1250,,
2021,149376935,3,500,,
2021,148477335,8,2,,
2021,148477335,63,8,,
2021,149376936,23,2400,,
2021,149376936,52,0,,
2021,149376937,10,40,,
2021,149376937,20,500,,
2021,149376937,23,250,,
2021,149376938,38,50,2021-08-19,
2021,149376939,38,50,,
2021,149376940,38,1000,,
2021,148477341,3,20000,2021-12-10,
2021,148477342,3,20000,,
2021,149376941,20,300,,
2021,149376942,20,4400,,
2021,149376943,52,0,,
2021,149376944,52,0,,
2021,149376945,16,600,2021-08-19,
2021,149376946,16,600,,
2021,149376947,20,5,,
2021,149376948,3,15000,2021-08-19,
2021,149376949,3,15000,,
2021,149376949,16,300,,
2021,149376949,20,60,,
2021,149376949,23,1000,,
2021,149376950,16,10,,
2021,149376950,63,20,,
2021,149376951,20,29000,,
2021,149376952,9,0,,
2021,149376952,20,70,,
2021,149376953,11,1,,
2021,149376954,23,400,,
2021,149376954,63,350,,
2021,149376955,8,193,2021-08-19,
2021,149376956,8,193,,
2021,149376957,20,6260,,
2021,149376959,38,100,,
2021,149376960,20,1750,,
2021,149376961,10,,,
2021,149376962,36,100,,
2021,149376963,42,2500,,
2021,149376964,16,50,,
2021,148477367,63,39,,
2021,149376965,8,10,,
2021,149376966,52,0,,
2021,149376967,6,900,,
2021,149376968,9,0,,
2021,148477372,63,33,,
2021,148477373,63,39,,
2021,148477374,63,55,,
2021,149376969,8,22,,
2021,149376970,6,2000,,
2021,149376970,16,4000,,
2021,149376970,17,3000,,
2021,149376971,42,200,,
2021,149376972,8,11,,
2021,149376972,63,50,,
2021,149376973,3,25,,
2021,149376974,10,,,
2021,149376975,8,9,,
2021,149376976,52,0,,
2021,149376977,23,500,,
2021,149376977,25,20,,
2021,149376978,20,40,,
2021,149376979,8,287,,
2021,149376980,52,0,,
2021,149376982,61,800,,
2021,149376983,52,0,,
2021,149376984,63,15,,
2021,149376985,38,400,,
2021,149376986,20,800,,
2021,149376987,13,500,,
2021,149376988,4,250,2021-08-19,
2021,149376989,4,250,,
2021,149376991,36,371,2021-08-19,
2021,149376992,36,371,,
2021,149376993,10,,,
2021,149376994,8,196,2021-08-19,
2021,149376995,8,196,,
2021,149376996,10,,,
2021,149376999,8,20,,
2021,149376999,20,15,,
2021,149376999,25,100,,
2021,149376999,63,118,,
2021,149377000,42,500,,
2021,149377001,42,300,,
2021,149377002,8,6,,
2021,149377003,20,128,,
2021,149377003,52,0,,
2021,149377004,52,0,,
2021,149377005,4,350,2021-08-19,
2021,149377006,4,350,,
2021,149377007,16,529,,
2021,149377008,63,162,,
2021,149377009,7,240,,
2021,149377009,16,5,,
2021,149377009,17,633,,
2021,149377009,26,300,,
2021,149377009,66,200,,
2021,149377010,20,150,,
2021,149377011,8,10,,
2021,149377011,63,70,,
2021,149377012,3,300,,
2021,149377013,63,328,,
2021,149377014,3,40000,2021-08-19,
2021,149377015,3,40000,,
2021,149377016,26,320,,
2021,149377017,8,20,,
2021,149377018,3,20000,2021-08-19,
2021,149377019,3,20000,,
2021,149377020,10,,,
2021,149377021,8,84,,
2021,149377022,26,25,,
2021,149377022,61,250,,
2021,149377022,63,300,,
2021,149377026,3,800,,
2021,149377027,3,5000,,
2021,149377028,16,100,,
2021,149377029,15,2000,,
2021,149377029,57,700,,
2021,149377030,3,20000,,
2021,149377030,63,250,,
2021,149377031,25,5,,
2021,149377031,63,0,,
2021,149377032,20,250,,
2021,149377032,25,50,,
2021,149377032,63,20,,
2021,149377033,42,250,,
2021,149377035,63,500,,
2021,148477453,21,1,,
2021,148477454,20,32422,,
2021,148477454,22,0,,
2021,149377036,38,600,,
2021,149377037,3,15000,2021-08-23,
2021,149377038,3,15000,,
2021,149377039,36,495,,
2021,149377040,16,250,,
2021,149377040,29,500,,
2021,149377041,16,360,,
2021,149377041,63,10,,
2021,149377042,38,125,,
2021,149377043,52,0,,
2021,149377044,63,15,,
2021,149377045,3,8000,2021-08-20,
2021,149377046,3,8000,,
2021,148477468,10,,,
2021,149377047,63,1,,
2021,149377048,8,10,,
2021,149377048,20,190,,
2021,149377049,63,23000,,
2021,149377050,54,200,,
2021,149377051,10,,,
2021,149377052,10,,,
2021,149377052,11,1,,
2021,149377053,6,340,,
2021,149377053,17,4900,,
2021,149377053,61,2500,,
2021,149377055,38,500,,
2021,149377056,20,310,,
2021,149377056,63,429,,
2021,149377057,8,82,2021-08-20,
2021,149377058,8,82,,
2021,149377059,3,30000,,
2021,149377061,20,12345,,
2021,149377062,10,,,
2021,149377063,20,250,,
2021,149377063,61,50,,
2021,149377064,4,400,2021-08-21,
2021,149377065,4,800,,
2021,149377066,38,20,,
2021,149377067,63,95,2021-08-20,
2021,149377068,63,95,,
2021,149377069,10,,,
2021,149377070,38,200,,
2021,149377071,3,2000,,
2021,149377072,9,0,,
2021,149377072,25,10,,
2021,149377072,63,0,,
2021,149377073,8,77,2021-08-20,
2021,149377074,8,77,,
2021,148477496,7,200,,
2021,148477496,16,4300,,
2021,148477496,26,2350,,
2021,148477497,6,1000,,
2021,148477497,10,50,,
2021,148477497,16,20,,
2021,148477497,17,2500,,
2021,149377075,38,165,,
2021,149377076,42,20,,
2021,149377077,52,0,,
2021,148477501,20,58035,,
2021,149377080,16,100,,
2021,149377080,20,10,,
2021,149377080,25,50,,
2021,149377080,63,110,,
2021,149377081,17,5,,
2021,149377082,8,22,,
2021,149377083,63,187,2021-08-20,
2021,149377084,16,20,,
2021,149377084,63,187,,
2021,149377085,10,,,
2021,149377086,47,0,,
2021,149377087,16,4500,,
2021,149377087,36,900,,
2021,149377088,38,20,,
2021,149377089,3,250,,
2021,149377090,8,12,,
2021,149377091,41,181,,
2021,149377092,41,57,,
2021,149377093,38,1000,,
2021,149377094,42,100,,
2021,149377095,3,10000,,
2021,149377096,38,3200,,
2021,149377097,42,200,,
2021,149377100,3,800,,
2021,149377101,6,79,2021-08-20,
2021,149377102,6,79,,
2021,149377103,42,500,,
2021,149377104,42,300,,
2021,149377105,3,400,,
2021,149377106,8,147,2021-08-20,
2021,149377107,8,147,,
2021,149377108,7,200,,
2021,149377108,63,1200,,
2021,149377109,10,,,
2021,149377110,63,1349,,
2021,149377111,10,,,
2021,149377111,11,1,,
2021,149377112,8,69,2021-08-21,
2021,149377113,8,69,,
2021,149377114,23,1000,,
2021,149377115,10,,,
2021,149377116,3,10000,,
2021,149377117,42,500,,
2021,149377118,10,,,
2021,149377119,20,70,,
2021,149377119,23,1300,,
2021,149377119,63,1,,
2021,149377121,63,10,,
2021,149377122,42,1500,,
2021,149377123,15,40000,,
2021,149377123,34,1000,,
2021,149377123,37,1000,,
2021,149377124,16,30,,
2021,149377125,8,1,,
2021,149377126,8,25,,
2021,149377127,20,14998,,
2021,149377129,37,20,,
2021,149377130,15,90,,
2021,149377130,25,30,,
2021,149377130,36,530,,
2021,149377131,10,,,
2021,149377132,10,,,
2021,149377133,3,500,,
2021,149377134,38,20,,
2021,149377134,63,1,,
2021,149377135,4,1100,,
2021,149377135,63,30,,
2021,149377136,38,45,,
2021,149377137,3,200,,
2021,149377138,20,7,,
2021,149377139,20,1124,,
2021,149377140,8,2000,,
2021,149377141,20,400,,
2021,149377144,52,0,,
2021,149377145,17,21499,,
2021,149377146,38,1300,,
2021,149377147,20,400,,
2021,149377148,61,100,,
2021,149377149,9,0,,
2021,149377149,17,30,,
2021,149377149,61,850,,
2021,149377149,63,110,,
2021,149377150,3,15000,2021-08-24,
2021,149377151,3,15000,,
2021,149377151,9,0,,
2021,149377151,10,85,,
2021,149377151,23,400,,
2021,149377151,63,50,,
2021,149377152,16,120,,
2021,149377153,8,190,2021-08-21,
2021,149377154,8,190,,
2021,149377155,20,502,,
2021,149377156,23,1200,,
2021,148477572,26,9128,,
2021,149377157,63,182,,
2021,149377158,20,154341,,
2021,149377160,38,200,,
2021,149377161,42,200,,
2021,149377162,23,3398,,
2021,149377163,26,648,2021-08-21,
2021,149377164,26,648,,
2021,149377165,3,2000,,
2021,149377165,56,50,,
2021,149377166,16,100,,
2021,149377167,23,225,,
2021,149377167,63,200,,
2021,149377168,9,0,,
2021,149377168,20,381,,
2021,149377169,8,430,2021-08-21,
2021,149377170,8,430,,
2021,149377171,20,41035,,
2021,149377172,8,149,,
2021,149377174,8,2,,
2021,149377174,63,2,,
2021,149377175,10,,,
2021,149377176,10,40,,
2021,149377176,63,35,,
2021,149377177,8,50,,
2021,149377177,16,450,,
2021,149377178,16,20,,
2021,149377178,63,65,,
2021,149377179,10,,,
2021,149377180,23,500,2021-08-21,
2021,149377181,23,500,,
2021,148477593,16,338,,
2021,148477593,66,59,,
2021,149377184,25,30,,
2021,149377185,17,500,,
2021,149377185,61,300,,
2021,149377185,63,75,,
2021,149377186,10,,,
2021,149377187,63,500,,
2021,149377188,10,,,
2021,149377188,11,75,,
2021,149377189,3,500,,
2021,149377190,10,,,
2021,149377191,3,15000,,
2021,149377192,8,19,,
2021,149377192,63,6,,
2021,149377193,6,75,,
2021,149377193,25,100,,
2021,149377193,61,125,,
2021,149377194,23,339,,
2021,149377195,9,0,,
2021,149377195,13,21,,
2021,149377195,16,20,,
2021,149377195,20,20,,
2021,149377195,66,50,,
2021,149377196,23,500,,
2021,149377197,62,600,,
2021,149377198,42,250,,
2021,149377199,10,,,
2021,149377200,42,250,,
2021,149377201,42,678,,
2021,149377202,52,0,,
2021,149377203,8,24,,
2021,149377203,10,100,,
2021,149377204,63,20,2021-08-22,
2021,149377205,8,8,,
2021,149377205,20,12,,
2021,149377206,26,120,,
2021,149377206,63,60,,
2021,149639767,3,10000,2021-08-24,
2021,149639768,3,10000,,
2021,149639768,16,10,,
2021,149377209,9,0,,
2021,149377209,16,10,,
2021,149377209,63,2,,
2021,149377210,20,85,2021-08-22,
2021,149377210,25,15,2021-08-22,
2021,149377211,20,85,,
2021,149377211,25,15,,
2021,149377212,42,20,,
2021,149377213,4,500,,
2021,149377214,3,1000,,
2021,149377215,20,720,,
2021,149377216,20,967,,
2021,149377216,52,0,,
2021,149377217,63,255,,
2021,149377218,20,158,,
2021,149377219,6,6631,,
2021,149377219,7,400,,
2021,149377219,17,8100,,
2021,149377219,20,200,,
2021,149377219,63,400,,
2021,149377220,26,450,,
2021,149377220,42,500,,
2021,149377220,63,300,,
2021,149377221,7,600,,
2021,149377221,16,50,,
2021,149377221,26,150,,
2021,149377221,61,265,,
2021,149377223,10,,,
2021,149377224,10,,,
2021,149377225,26,880,2021-08-22,
2021,149377226,26,880,,
2021,149377227,38,20,,
2021,149377228,26,600,,
2021,149377229,38,150,,
2021,149377230,38,500,,
2021,149377230,42,100,,
2021,149377231,8,32,,
2021,149377232,16,250,,
2021,149377232,26,250,,
2021,149377233,23,749,,
2021,149377234,63,100,,
2021,149377235,26,1500,,
2021,149377236,3,7000,2021-08-22,
2021,149377237,3,7000,,
2021,149377240,20,3,,
2021,149377241,24,1000,,
2021,149377242,8,20,,
2021,149377243,8,360,,
2021,148477648,63,1100,,
2021,148477649,23,200,,
2021,148477649,63,500,,
2021,148477650,20,13000,,
2021,148477650,63,500,,
2021,149377244,20,750,,
2021,149377245,53,4000,,
2021,148477653,42,700,,
2021,149377246,4,200,2021-08-23,
2021,149377247,4,200,,
2021,149377248,63,10,,
2021,149377249,38,200,,
2021,149377251,38,10000,,
2021,149377252,38,200,,
2021,149377253,36,2918,,
2021,148477663,38,195,,
2021,149377254,37,15000,,
2021,149377255,15,150,,
2021,149377255,36,650,,
2021,149377257,16,30,,
2021,149377258,36,18591,,
2021,149377259,10,,,
2021,149377260,63,5,,
2021,149377261,63,5,2021-08-23,
2021,149377262,63,5,,
2021,149377263,6,15,,
2021,149377264,42,300,,
2021,149377265,3,20000,2021-08-23,
2021,149377265,38,500,2021-08-25,
2021,149377266,3,20000,,
2021,149377266,38,500,,
2021,149377267,54,80,2021-09-13,
2021,149377268,54,80,,
2021,149377269,20,40,,
2021,149377270,3,50000,2021-08-24,
2021,149377270,16,50,2021-08-24,
2021,149377271,3,50000,,
2021,149377271,16,50,,
2021,149377272,10,,,
2021,149377273,10,,,
2021,149377274,10,,,
2021,149377275,3,3000,,
2021,149377276,52,0,,
2021,149377277,20,2800,,
2021,149377278,20,12029,,
2021,149377280,36,1800,,
2021,149377281,26,125,,
2021,149377282,8,100,,
2021,149377283,62,2800,,
2021,149377284,52,0,,
2021,149377285,3,12000,,
2021,149377286,38,200,,
2021,149377287,3,1,,
2021,149377288,38,1000,,
2021,149377289,20,5300,,
2021,149377290,38,150,,
2021,149377291,10,,,
2021,149377292,10,,,
2021,149377293,50,2215,,
2021,149377294,17,8000,,
2021,149377294,25,6270,,
2021,149377296,3,10000,,
2021,149377297,20,900,,
2021,149377298,62,100,,
2021,149377298,63,100,,
2021,149377299,17,39300,,
2021,149377300,52,0,,
2021,149377301,8,60,,
2021,149377302,20,10,,
2021,149377303,42,100,,
2021,149377304,6,194,,
2021,149377305,52,0,,
2021,149377306,36,345,,
2021,149377307,20,1400,,
2021,149377308,63,100,,
2021,149377309,42,170,,
2021,149377310,6,15,,
2021,149377310,41,10,,
2021,149377311,6,103,,
2021,149377311,8,37,,
2021,149377312,16,230,,
2021,149377313,38,300,,
2021,148477721,23,600,2021-08-23,
2021,148477722,20,5,,
2021,148477722,23,600,,
2021,149377314,3,200,,
2021,149377317,20,3800,,
2021,149377317,52,0,,
2021,149377318,52,0,,
2021,149377319,52,0,,
2021,149377320,6,187,,
2021,149377320,63,112,,
2021,149377321,10,,,
2021,149377322,6,60,,
2021,149377322,8,20,,
2021,149377322,9,0,,
2021,149377322,16,270,,
2021,149377322,20,364,,
2021,149377322,23,1000,,
2021,149377322,25,110,,
2021,149377322,63,25,,
2021,149377323,10,,,
2021,149377323,11,1,,
2021,149377324,38,350,,
2021,149377325,6,84,,
2021,149377325,63,230,,
2021,149377326,6,338,2021-08-23,
2021,149377326,63,263,2021-08-23,
2021,149377327,6,338,,
2021,149377327,63,263,,
2021,149377328,10,1,,
2021,149377329,6,90,2021-08-24,
2021,149377330,6,90,,
2021,149377330,13,500,,
2021,149377331,38,500,,
2021,149377332,10,,,
2021,149377335,10,,,
2021,149377338,20,287,,
2021,149377338,52,0,,
2021,149377339,10,,,
2021,149377340,10,,,
2021,149377341,54,99,,
2021,149377342,8,200,,
2021,149377343,6,25,,
2021,149377345,9,0,,
2021,149377345,25,40,,
2021,149377345,63,10,,
2021,149377346,6,300,,
2021,149377346,47,0,,
2021,149377347,63,50,,
2021,149377349,10,,,
2021,149377350,10,,,
2021,149377350,11,46,,
2021,149377351,25,300,,
2021,149377352,10,,,
2021,149377353,20,50,,
2021,149377353,25,20,,
2021,149377354,42,200,,
2021,149377355,20,10,,
2021,149377356,20,5,,
2021,149377356,63,85,,
2021,149377357,20,2000,,
2021,149377358,20,748,,
2021,149377360,20,254,,
2021,149377361,37,5000,2021-08-24,
2021,149377362,37,5000,,
2021,149377363,38,150,,
2021,149377364,3,2500,,
2021,149377365,3,4000,,
2021,149377366,8,56,,
2021,148477769,23,200,,
2021,148477769,63,50,,
2021,149377367,63,15,2021-10-04,
2021,149377368,38,15,,
2021,149377368,63,15,,
2021,149377369,29,25,,
2021,149377370,23,80,,
2021,149377371,34,200,,
2021,149377372,10,,,
2021,149377372,11,1,,
2021,149377373,10,,,
2021,149377373,11,1,,
2021,149377374,20,5,,
2021,149377375,52,0,,
2021,149377376,54,400,,
2021,149377377,6,3100,,
2021,149377377,16,25352,,
2021,149377377,17,14198,,
2021,149377377,62,300,,
2021,149377377,63,492,,
2021,149377378,63,1200,,
2021,149377380,8,1,,
2021,149377381,10,,,
2021,149377382,8,437,,
2021,149377383,16,92,,
2021,149377384,10,,,
2021,149377385,3,5000,2021-08-24,
2021,149377386,3,5000,,
2021,149019575,8,150,,
2021,149377387,10,,,
2021,149377387,11,1,,
2021,149377388,8,240,,
2021,149377389,38,130,,
2021,149377390,6,900,,
2021,149377390,25,400,,
2021,149377391,63,200,,
2021,149377392,20,20,,
2021,149377392,63,180,,
2021,149377393,10,,,
2021,149377393,11,1,,
2021,149377394,10,150,,
2021,149377397,38,100,,
2021,149377398,3,15000,,
2021,149377399,16,670,,
2021,149377400,10,,,
2021,149377401,38,200,,
2021,149377402,9,0,,
2021,149377402,20,200,,
2021,149377402,25,20,,
2021,149377402,63,20,,
2021,149377403,8,117,2021-08-24,
2021,149377404,11,1,,
2021,149377405,8,117,,
2021,149377406,38,500,,
2021,149377406,42,200,,
2021,149377408,20,5565,,
2021,149377409,20,400,,
2021,149377409,52,0,,
2021,149377410,25,20,,
2021,149377411,8,9,,
2021,149377412,37,1000,,
2021,149377413,25,60,2021-08-24,
2021,149377414,25,60,,
2021,149377415,17,12000,,
2021,149377416,38,500,,
2021,149377418,10,,,
2021,149377418,11,1,,
2021,149377419,10,,,
2021,149377421,38,40,,
2021,149377422,8,200,,
2021,148477821,10,,,
2021,149377423,38,10,,
2021,149377424,9,0,,
2021,149377424,20,1800,,
2021,149377425,4,70,,
2021,149377426,20,49,,
2021,149377426,23,600,,
2021,149377427,42,100,,
2021,149377428,38,100,,
2021,149377429,23,250,,
2021,149377429,42,1500,,
2021,149377430,42,10,,
2021,149377432,20,150,,
2021,149377433,3,500,,
2021,149377434,63,50,,
2021,149377435,9,0,,
2021,149377435,20,300,,
2021,149377435,25,55,,
2021,149377435,63,40,,
2021,149377436,52,0,,
2021,149377437,42,100,,
2021,149377438,10,,,
2021,149377439,8,483,2021-08-24,
2021,149377440,8,483,,
2021,149377442,25,100,2021-08-24,
2021,149377443,10,,,
2021,149377444,20,28,,
2021,149377444,25,100,,
2021,149377445,8,450,,
2021,149377446,2,12,,
2021,149377447,6,300,,
2021,149377447,25,25,,
2021,149377449,16,200,,
2021,149377450,8,2,,
2021,149377451,10,25,,
2021,148477849,38,70,2021-08-25,
2021,148477850,10,,,
2021,148477851,38,70,,
2021,149377452,42,100,,
2021,149377453,6,2507,,
2021,149377454,26,364,,
2021,149377455,42,100,,
2021,149377456,10,,,
2021,149377456,11,1,,
2021,149377457,10,,,
2021,149377459,63,2000,,
2021,148477860,42,500,,
2021,148477861,20,500,,
2021,149377460,10,,,
2021,148477866,8,2,2021-08-25,
2021,148477867,8,2,,
2021,148477867,16,5,,
2021,148477867,20,800,,
2021,148477867,21,25,,
2021,149377463,6,10,,
2021,149377463,17,3500,,
2021,149377464,7,1,,
2021,149377464,9,0,,
2021,149377464,16,1,,
2021,149377464,25,130,,
2021,149377464,47,0,,
2021,149377464,63,50,,
2021,149377465,38,500,,
2021,149377466,38,20,,
2021,149377467,17,50000,,
2021,149377467,25,20000,,
2021,149377468,25,20,,
2021,149377468,63,0,,
2021,149377469,16,185,,
2021,149377470,20,500,,
2021,149377471,38,300,,
2021,149377472,33,100,,
2021,149377475,9,0,,
2021,149377475,25,40,,
2021,149377475,47,0,,
2021,148477880,52,0,,
2021,148477881,22,0,,
2021,149377476,3,400,,
2021,149377477,8,7,,
2021,149377478,10,,,
2021,149377479,52,0,,
2021,149377480,3,10,,
2021,149377481,6,623,,
2021,149377482,63,500,,
2021,149377483,38,500,,
2021,149377484,6,31,,
2021,149377484,8,3,,
2021,149377484,63,75,,
2021,149377485,8,54,2021-08-25,
2021,149377486,8,54,,
2021,149377488,9,0,,
2021,149377488,20,300,,
2021,149377488,25,50,,
2021,149377488,63,205,,
2021,149377489,3,1000,,
2021,149377490,10,,,
2021,149377492,10,,,
2021,149377493,8,70,,
2021,149377493,63,30,,
2021,148477898,10,,,
2021,149377494,20,10,,
2021,149377494,63,5,,
2021,149377496,20,8000,,
2021,149377497,64,5500,2021-09-11,
2021,149377498,64,5500,,
2021,149377499,20,406,,
2021,149377500,20,5100,,
2021,149377501,42,100,,
2021,149377502,3,19900,,
2021,149377503,10,,,
2021,149377504,52,0,,
2021,149377505,8,19,2021-08-28,
2021,149377506,8,19,,
2021,149377507,20,99,,
2021,149377507,52,0,,
2021,149377509,52,0,,
2021,149377510,42,1500,,
2021,149377511,8,126,2021-08-25,
2021,149377512,8,126,,
2021,149377513,20,850,2021-08-25,
2021,149377514,20,900,,
2021,149377515,10,,,
2021,149377516,63,250,,
2021,149377517,8,30,2021-08-25,
2021,149377518,8,30,,
2021,149377519,63,25,,
2021,149377520,23,2491,,
2021,149377520,52,0,,
2021,149377521,63,500,2021-08-25,
2021,149377522,63,2000,,
2021,148477928,10,,,
2021,149377523,8,41,2021-08-25,
2021,149377524,10,,,
2021,149377524,11,1,,
2021,149377525,8,41,,
2021,149377526,10,,,
2021,149377527,6,700,,
2021,149377528,3,500,,
2021,149377531,20,7000,,
2021,149377532,38,1000,,
2021,149377533,16,5,,
2021,149377533,20,1000,,
2021,149377534,3,7000,,
2021,149377535,38,500,,
2021,149377536,61,500,,
2021,149377536,63,200,,
2021,149377537,6,73,2021-08-25,
2021,149377537,8,11,2021-08-25,
2021,149377538,6,73,,
2021,149377538,8,11,,
2021,149377539,23,1200,,
2021,149377540,9,0,,
2021,149377541,20,45,,
2021,149377542,38,700,,
2021,149377543,20,80,,
2021,149377544,8,572,,
2021,149377545,20,200,,
2021,149377545,47,0,,
2021,149377545,52,0,,
2021,149377546,3,3000,,
2021,149377547,42,100,,
2021,149377550,9,0,,
2021,149377550,25,20,,
2021,149377550,63,20,,
2021,149377551,38,75,,
2021,149377552,9,0,,
2021,149377552,25,40,,
2021,149377552,63,15,,
2021,149377553,42,500,,
2021,149377554,23,800,2021-08-25,
2021,149377555,20,150,,
2021,149377555,23,800,,
2021,149377556,10,,,
2021,149377556,11,1,,
2021,149377557,16,10,,
2021,149377557,23,800,,
2021,149377557,25,45,,
2021,149377558,3,250,,
2021,149377559,25,195,,
2021,149377560,38,150,,
2021,149377561,10,,,
2021,149377562,42,500,,
2021,149377566,10,,,
2021,149377568,42,500,,
2021,149377569,16,49,,
2021,149377570,38,40,,
2021,149377571,10,,,
2021,149377572,3,1,,
2021,149377572,38,500,,
2021,149377573,9,0,,
2021,149377573,20,8,,
2021,149377573,25,10,,
2021,149377573,63,20,,
2021,149377574,10,,,
2021,149377575,38,16500,,
2021,149377576,38,30000,,
2021,149377577,38,600,,
2021,149377578,52,0,,
2021,149377579,26,900,,
2021,149377579,63,50,,
2021,149377581,63,100,,
2021,149377582,38,3400,,
2021,149377583,38,1800,,
2021,149377584,6,300,,
2021,149377584,26,200,,
2021,149377584,63,470,,
2021,149377585,38,250,,
2021,149377586,8,30,,
2021,149377587,3,8000,,
2021,149377587,6,100,,
2021,149377587,9,0,,
2021,149377587,21,900,,
2021,149377587,63,50,,
2021,149377588,10,,,
2021,149377589,20,1,,
2021,149377590,9,0,,
2021,149377590,25,200,,
2021,149377590,63,25,,
2021,149377591,63,200,2021-08-26,
2021,149377592,63,200,,
2021,149377593,42,16839,,
2021,149377594,20,25,,
2021,149377594,25,10,,
2021,149377595,38,250,,
2021,148477993,20,3275,,
2021,149377596,38,5,,
2021,149377598,10,,,
2021,149377600,8,8,,
2021,149377601,37,100,,
2021,149377602,10,1,,
2021,149377603,42,200,,
2021,149377603,63,11100,,
2021,149377604,16,8600,,
2021,149377604,26,7000,,
2021,149377604,63,11100,,
2021,149377605,6,93,2021-08-26,
2021,149377606,6,93,,
2021,149377607,37,5000,,
2021,149377607,38,50,,
2021,149377608,15,500,,
2021,149377608,36,1900,,
2021,149377609,38,21,,
2021,149377610,20,10000,,
2021,149377610,36,164,,
2021,149377611,23,1000,,
2021,149377611,25,200,,
2021,149377611,61,100,,
2021,148478010,16,500,,
2021,149377612,9,0,,
2021,149377612,23,800,,
2021,149377612,63,0,,
2021,149377613,3,3850,,
2021,149377613,25,50,,
2021,149377613,38,20,,
2021,149377613,47,0,,
2021,149377614,38,200,,
2021,149377615,20,668,,
