data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2021,17,149378459,1.000,11,12799441
2021,5,149378461,11.400,1,12799442
2021,4,149378472,8.400,1,12799444
2021,1,149378472,0.200,1,12799445
2021,5,149378483,28.000,1,12799447
2021,2,149378515,0.200,1,12799449
2021,4,149378520,1.000,11,12799450
2021,2,149378520,1.000,11,12799451
2021,5,149378577,35.700,1,12799452
2021,5,149378582,21.000,1,12799453
2021,1,148478902,3.000,1,12675870
2021,5,149378592,9.000,1,12799454
2021,5,149378625,3.000,1,12799455
2021,4,149431962,1.000,9,12806434
2021,4,149378670,1.000,11,12799459
2021,5,149378720,28.000,1,12799461
2021,5,149378731,18.000,1,12799462
2021,4,149378741,1.000,1,12799463
2021,4,149378790,15.000,1,12799464
2021,1,149378793,5.000,9,12799465
2021,17,149378793,1.000,9,12799466
2021,5,149378805,9.000,1,12799467
2021,5,149378819,15.000,1,12799468
2021,4,149378822,12.000,9,12799469
2021,8,149378822,1.000,9,12799470
2021,5,149378822,1.000,1,12799471
2021,5,149378829,3.000,1,12799472
2021,5,149378832,1542.000,1,12799473
2021,5,149378842,1.000,1,12799474
2021,5,148479121,500.000,1,12675889
2021,1,149378850,1.000,9,12799475
2021,5,149378869,2.000,1,12799476
2021,7,149378876,2.000,9,12799477
2021,5,149378880,5.000,1,12799478
2021,5,149378905,31.500,1,12799479
2021,2,149378924,1.000,11,12799480
2021,5,149378932,15.000,1,12799481
2021,7,149378932,23.000,1,12799482
2021,5,149378934,1.000,3,12799484
2021,5,149378954,48.200,4,12799485
2021,5,149378955,1.000,1,12799486
2021,5,149019580,10.000,1,12745373
2021,5,149378976,9.000,1,12799487
2021,5,149379003,1.000,1,12799488
2021,17,149379004,1.000,1,12799489
2021,7,149379006,24.000,9,12799490
2021,5,149379017,4.000,1,12799491
2021,5,148479286,2.000,1,12675907
2021,1,148479286,10.000,9,12675908
2021,5,149379021,1.000,1,12799492
2021,10,149379032,12.000,9,12799493
2021,2,149379034,114.000,1,12799494
2021,1,148479302,1.000,9,12675912
2021,5,149379050,1.000,1,12799495
2021,4,149019581,17.000,1,12745374
2021,1,149019581,2.000,1,12745375
2021,5,149379063,3.000,1,12799496
2021,5,149379064,1.000,1,12799497
2021,17,149379071,1.000,11,12799498
2021,5,149379085,30.000,1,12799499
2021,5,149379110,4.500,1,12799500
2021,5,149379111,40.000,1,12799501
2021,1,149379118,10.000,1,12799502
2021,4,149379118,0.300,1,12799503
2021,4,149639780,1.000,11,12835561
2021,5,148479395,1.000,1,12675923
2021,5,149379133,4.000,1,12799505
2021,5,149379136,8.400,1,12799506
2021,5,149379139,4.000,1,12799507
2021,7,149379140,0.040,1,12799508
2021,4,149379142,2.000,1,12799509
2021,2,149379143,1.000,11,12799510
2021,1,149379147,30.000,1,12799511
2021,5,149379175,1.000,1,12799512
2021,5,148479441,30.000,1,12675932
2021,1,149379214,0.200,1,12799514
2021,4,149379214,0.600,1,12799515
2021,4,149379236,2.000,9,12799516
2021,4,149379241,10.000,1,12799517
2021,2,149379241,1.000,11,12799518
2021,5,149379256,1.000,1,12799519
2021,5,149379257,1.000,1,12799520
2021,5,149379258,809.000,1,12799521
2021,4,148479703,13.000,9,12675963
2021,17,148479703,3.000,9,12675964
2021,5,149379268,2.000,1,12799522
2021,5,149379287,20.000,1,12799523
2021,5,149379311,9.000,1,12799524
2021,4,149379313,1.000,11,12799525
2021,7,149379337,1.500,9,12799526
2021,12,149379351,1.000,9,12799527
2021,5,149379351,9.000,1,12799528
2021,4,149379352,1.000,1,12799529
2021,17,149379355,7.000,9,12799530
2021,7,149379355,39.000,9,12799531
2021,5,149379360,22.000,1,12799532
2021,4,149379389,2.000,9,12799533
2021,1,149379413,1.000,11,12799534
2021,5,149019582,79.000,1,12745376
2021,5,149379448,2.000,1,12799535
2021,5,149379481,3.000,1,12799536
2021,5,149379483,3.000,1,12799537
2021,16,149379489,1.000,11,12799538
2021,5,149379506,25.000,1,12799539
2021,4,149379507,1.000,1,12799540
2021,1,149379507,1.000,1,12799541
2021,5,149379519,5.000,1,12799542
2021,4,149379521,0.001,1,12799543
2021,5,149379538,9.000,1,12799544
2021,5,149379539,32.000,1,12799545
2021,5,149379555,2.000,1,12799546
2021,5,149379576,9.000,1,12799547
2021,5,149379579,1.000,1,12799548
2021,5,149379587,7.000,1,12799549
2021,5,149379593,149.000,1,12799550
2021,1,149379593,12.000,9,12799551
2021,17,149379593,3.000,9,12799552
2021,7,149379596,0.010,1,12799553
2021,7,148482355,13.000,9,12676403
2021,17,149379604,1.000,3,12799554
2021,5,149379606,4.000,1,12799555
2021,1,149379627,5.000,1,12799556
2021,4,149379627,21.000,1,12799557
2021,1,149379637,0.400,1,12799558
2021,5,148482417,5.000,1,12676409
2021,5,148482447,4.000,1,12676410
2021,1,148482447,8.000,1,12676411
2021,5,149379694,4.000,1,12799559
2021,5,149379721,3.000,1,12799560
2021,15,149379721,4.000,1,12799561
2021,1,149379722,8.000,1,12799562
2021,5,149379722,5.000,1,12799563
2021,5,148482485,85.000,1,12676417
2021,4,149379747,4.000,1,12799564
2021,1,149379747,2.000,1,12799565
2021,1,149379768,0.200,1,12799566
2021,4,149379768,0.600,1,12799567
2021,5,149379774,3.000,1,12799568
2021,16,148482534,50.000,9,12676424
2021,5,149379778,0.100,1,12799569
2021,5,148482541,1.000,1,12676427
2021,5,149379783,22.000,1,12799570
2021,2,149379783,11.000,9,12799571
2021,16,149379783,33.000,9,12799572
2021,5,149379818,58.000,1,12799573
2021,1,149379824,3.000,9,12799574
2021,5,148482601,1.000,11,12676433
2021,7,149379839,2.000,1,12799575
2021,5,149379841,1.000,10,12799576
2021,7,149379841,7.000,9,12799577
2021,5,148482643,2.000,1,12676438
2021,7,148482643,13.000,9,12676439
2021,5,148482674,3.000,1,12676440
2021,2,149379894,1.000,1,12799579
2021,5,149379894,1.000,1,12799580
2021,2,149379896,1.000,1,12799581
2021,5,149379896,1.000,1,12799582
2021,5,149379919,1.000,3,12799583
2021,4,149379939,5.000,9,12799584
2021,1,148482719,1.000,1,12676445
2021,7,148482719,1.200,1,12676446
2021,5,149379962,9.000,1,12799585
2021,4,149379985,1.000,9,12799586
2021,5,149379989,45.000,1,12799587
2021,4,149380018,1.000,9,12799588
2021,5,149380019,8.000,1,12799589
2021,16,149380019,8.000,9,12799590
2021,2,149019590,1.000,1,12745377
2021,1,149380041,1.000,9,12799591
2021,5,148482827,3.000,1,12676455
2021,5,149380054,9.000,1,12799592
2021,7,149380054,29.000,9,12799593
2021,5,149380059,1.000,1,12799594
2021,7,148482958,1.000,11,12676461
2021,5,149380184,3.000,1,12799595
2021,7,149380196,49.000,9,12799596
2021,17,149380197,1.000,9,12799597
2021,4,149380223,9.000,1,12799599
2021,5,149380254,36.000,10,12799600
2021,5,149380254,6.000,1,12799601
2021,5,149380255,2.000,9,12799602
2021,5,149380260,2.000,1,12799603
2021,5,149380265,7.000,1,12799604
2021,5,149380276,0.100,1,12799607
2021,1,149380277,0.100,1,12799608
2021,4,149380287,125.000,1,12799609
2021,5,149019591,1.000,1,12745378
2021,5,149380330,0.200,3,12799610
2021,5,149380340,0.010,1,12799611
2021,2,148483144,1.000,11,12676475
2021,5,148483144,0.250,1,12676476
2021,5,149380355,125.000,1,12799612
2021,2,149380358,6.000,9,12799613
2021,5,149380369,3.000,1,12799614
2021,5,149380372,6.000,1,12799615
2021,1,149380373,1.000,9,12799616
2021,4,149380373,1.000,9,12799617
2021,5,149380378,68.000,1,12799618
2021,5,149380379,4.000,1,12799619
2021,5,149380381,5.000,1,12799620
2021,4,149380394,1.000,1,12799621
2021,1,149380394,1.000,1,12799622
2021,5,149380396,10.000,1,12799623
2021,4,149380411,8.000,9,12799624
2021,5,149380414,1.000,1,12799625
2021,5,148483219,0.250,1,12676496
2021,5,149380420,14.000,1,12799626
2021,7,149380423,40.000,9,12799627
2021,4,149380435,20.000,1,12799628
2021,1,149380439,2.000,9,12799629
2021,1,149380453,8.000,1,12799630
2021,7,149380453,1.500,1,12799631
2021,7,149380464,1.000,9,12799633
2021,1,149380468,5.290,1,12799634
2021,5,149380468,20.000,1,12799635
2021,5,149380473,41.000,1,12799638
2021,4,148483287,1.000,11,12676508
2021,7,149380491,1.000,9,12799639
2021,5,149380495,6.370,1,12799640
2021,17,148483325,1.000,11,12676511
2021,5,149380538,1.000,5,12799641
2021,5,149380549,12.000,4,12799642
2021,5,148483355,8.000,1,12676514
2021,5,149380554,37.800,1,12799643
2021,5,149380567,1532.000,1,12799644
2021,5,149380596,1.000,1,12799645
2021,5,149380597,5.000,1,12799646
2021,4,149380646,1.000,1,12799647
2021,1,149380646,1.000,1,12799648
2021,1,148483461,1.000,1,12676521
2021,1,149380694,31.000,9,12799649
2021,5,149380694,22.000,1,12799650
2021,17,149380694,9.000,9,12799651
2021,5,149380696,16.000,1,12799653
2021,2,148483505,0.010,1,12676526
2021,5,148483505,2.000,1,12676527
2021,5,148483510,2.000,1,12676528
2021,17,149639795,1.000,11,12835562
2021,4,149380731,2.000,9,12799655
2021,1,149380798,16.400,1,12799657
2021,5,149380798,14.000,1,12799658
2021,7,148483587,1.000,11,12676531
2021,4,149380855,1.000,1,12799659
2021,5,149380856,5.000,1,12799660
2021,1,149380865,7.000,1,12799661
2021,5,149380882,1.500,1,12799662
2021,5,149380896,19.000,1,12799663
2021,7,149380921,1.000,1,12799664
2021,5,149380925,3.000,1,12799665
2021,5,149380932,1.000,11,12799666
2021,5,149380933,0.100,1,12799667
2021,5,149380943,5.000,1,12799668
2021,11,149380955,1.000,11,12799669
2021,1,149380971,1.000,1,12799670
2021,5,149380974,2.000,1,12799671
2021,4,149380974,1.000,1,12799672
2021,17,149380989,4.000,9,12799673
2021,5,149380998,9.000,1,12799674
2021,5,149381007,8.000,1,12799675
2021,5,149381032,8.000,1,12799676
2021,1,149381039,2.000,1,12799677
2021,4,149381039,5.000,1,12799678
2021,5,149381049,30.200,1,12799679
2021,1,149381065,0.100,1,12799680
2021,5,149381082,3.500,1,12799684
2021,1,148483825,1.000,1,12676555
2021,5,148483825,1.000,1,12676556
2021,7,148483828,1.000,9,12676557
2021,5,148483853,3.000,1,12676558
2021,5,148483854,0.200,1,12676559
2021,2,149381144,0.100,1,12799691
2021,5,148483873,4.000,1,12676561
2021,5,149381184,14.000,1,12799692
2021,8,149381184,6.000,7,12799693
2021,5,149381195,8.000,1,12799694
2021,5,149381204,8.000,1,12799695
2021,5,149381210,0.500,1,12799696
2021,5,148483933,10.000,1,12676567
2021,17,148483937,1.000,11,12676568
2021,5,149381218,3.000,1,12799697
2021,17,149381236,18.000,9,12799698
2021,7,149381236,4.000,9,12799699
2021,4,149381245,10.300,1,12799700
2021,7,149381245,14.000,9,12799701
2021,1,149381245,2.000,1,12799702
2021,5,149381257,14.000,1,12799703
2021,4,149381260,1.000,1,12799704
2021,2,148483995,0.010,1,12676577
2021,5,149381294,5.000,1,12799705
2021,1,149381324,5.000,1,12799707
2021,5,148484050,0.250,1,12676580
2021,5,149381333,3.000,1,12799708
2021,2,149381356,1.000,11,12799709
2021,5,148484080,1.000,3,12676583
2021,1,149381369,3.000,1,12799710
2021,5,148484111,12.000,1,12676585
2021,5,148484112,2.000,1,12676586
2021,5,149381389,8.000,1,12799711
2021,5,149381402,5.000,1,12799712
2021,5,149381406,5.000,1,12799713
2021,4,149381417,65.000,1,12799714
2021,1,149381417,14.000,1,12799715
2021,5,149381443,3.000,1,12799716
2021,5,149381461,1.500,1,12799717
2021,5,149381465,263.500,1,12799718
2021,7,149381471,3.000,9,12799719
2021,1,149381479,1.000,9,12799720
2021,4,149381479,3.000,9,12799721
2021,1,148484212,1.000,9,12676598
2021,4,148484254,3.000,3,12676599
2021,4,148484277,1.000,9,12676600
2021,5,149381559,0.050,1,12799722
2021,16,149381561,5.000,9,12799723
2021,17,148484292,1.000,11,12676603
2021,5,149381572,1.000,1,12799724
2021,5,149381580,2.000,1,12799725
2021,4,149381638,1.000,11,12799726
2021,5,149381643,23.000,1,12799727
2021,5,148484373,1.000,1,12676608
2021,1,148484398,1.000,1,12676609
2021,5,148484442,5.000,1,12676610
2021,5,149639913,7.750,1,12835568
2021,11,149381738,0.100,1,12799728
2021,5,149381738,0.100,1,12799729
2021,5,149381757,12.300,1,12799730
2021,12,148484490,0.500,1,12676614
2021,16,148484490,1.000,9,12676615
2021,5,148484490,1.000,1,12676616
2021,1,148484491,1.000,9,12676617
2021,7,148484497,8.000,8,12676618
2021,5,149381763,5.630,1,12799731
2021,5,148484585,4.000,1,12676622
2021,7,148484620,2.000,9,12676625
2021,5,149381804,6.000,1,12799732
2021,5,149381808,2.000,1,12799733
2021,5,149381840,1.000,1,12799734
2021,5,149381846,1.000,1,12799735
2021,5,148484773,154.500,1,12676634
2021,5,149381855,5.000,1,12799736
2021,5,149381861,1.000,1,12799737
2021,4,148484840,1.000,11,12676640
2021,4,148484845,1.000,1,12676642
2021,2,148484845,1.000,1,12676643
2021,12,148484845,2.000,9,12676644
2021,4,148484858,4.000,1,12676645
2021,1,148484858,2.000,1,12676646
2021,4,149381878,1.000,9,12799738
2021,2,148484917,1.100,1,12676652
2021,17,148484917,1.000,11,12676653
2021,5,148484917,1.000,1,12676654
2021,2,148484918,4.000,9,12676655
2021,5,149381916,2.000,1,12799739
2021,1,149381921,1.000,1,12799740
2021,5,149381950,3.500,4,12799741
2021,2,149381950,0.010,1,12799742
2021,5,148485123,24.000,1,12676664
2021,4,148485216,0.150,1,12676669
2021,2,148485238,1.000,9,12676671
2021,5,148485238,1.000,9,12676672
2021,5,149382016,3.000,1,12799743
2021,5,149382020,1.000,1,12799744
2021,5,149382042,2.000,1,12799745
2021,1,148485423,0.200,1,12676687
2021,4,148485423,5.000,1,12676688
2021,5,149382109,23.000,1,12799746
2021,5,148485606,3.100,1,12676703
2021,4,149382143,1.000,1,12799747
2021,5,148485637,7.000,1,12676707
2021,5,148485658,1.000,1,12676709
2021,5,149382164,8.000,1,12799748
2021,1,148485681,1.000,11,12676710
2021,4,148485681,1.000,9,12676711
2021,5,148485716,2.500,1,12676712
2021,5,148485730,2.000,1,12676714
2021,1,148485730,0.500,1,12676715
2021,5,148485732,33.000,1,12676716
2021,11,148485732,1.000,11,12676717
2021,1,149382241,1.000,9,12799749
2021,2,149382247,0.100,1,12799751
2021,4,149382251,1.000,9,12799752
2021,1,148485753,3.000,9,12676720
2021,5,148485797,1.000,1,12676721
2021,5,148485822,1.000,1,12676722
2021,4,149019607,4.000,9,12745380
2021,5,149019607,8.000,1,12745381
2021,5,148485872,31.000,1,12676723
2021,5,149382366,1.000,1,12799753
2021,5,148485910,1.000,1,12676725
2021,5,148485911,1.000,1,12676726
2021,5,148485920,1.000,1,12676727
2021,5,148485929,2.000,1,12676728
2021,5,148485938,9.000,1,12676729
2021,4,148485944,29.000,1,12676730
2021,1,148485944,1.000,1,12676731
2021,7,148485944,1.000,9,12676732
2021,1,148485966,10.000,9,12676733
2021,4,148485966,2.000,9,12676734
2021,5,148485968,226.000,1,12676735
2021,5,148485981,1.000,3,12676736
2021,17,148485981,5.000,9,12676737
2021,5,148485985,9.000,1,12676738
2021,5,148486004,3.000,1,12676739
2021,5,149382498,16.000,1,12799754
2021,12,148486036,40.000,9,12676741
2021,5,149639914,80.000,1,12835569
2021,5,148486067,5.000,1,12676742
2021,1,148486070,2.000,1,12676743
2021,5,148486070,11.000,1,12676744
2021,4,148486073,1.600,1,12676745
2021,5,149382572,125.000,3,12799755
2021,5,149639916,38.000,1,12835570
2021,7,148486103,1.000,9,12676747
2021,17,148486103,21.000,9,12676748
2021,4,148486111,1.000,11,12676749
2021,5,148486112,6.750,3,12676750
2021,12,148486134,1.000,9,12676751
2021,7,148486141,2.000,9,12676752
2021,1,148486153,8.000,9,12676753
2021,4,148486153,40.000,9,12676754
2021,5,148486153,8.000,1,12676755
2021,1,148486154,3.000,1,12676756
2021,7,148486157,1.000,9,12676758
2021,5,148486164,2.500,1,12676759
2021,5,148486180,8.000,1,12676760
2021,2,148486185,0.100,1,12676761
2021,5,148486190,5.000,1,12676762
2021,5,148486191,15.000,1,12676763
2021,5,148486198,5.000,1,12676764
2021,5,148486207,6.000,1,12676765
2021,8,148486207,4.000,9,12676766
2021,1,148486209,13.000,9,12676767
2021,5,148486231,20.000,1,12676768
2021,1,149382738,1.000,1,12799756
2021,5,148486295,1.000,11,12676770
2021,5,148486325,4.000,1,12676771
2021,7,148486357,20.000,9,12676774
2021,4,148486410,1.000,9,12676778
2021,5,148486414,3.000,1,12676779
2021,5,148486426,2.000,1,12676781
2021,4,148486429,3.000,9,12676782
2021,4,148486484,34.000,9,12676783
2021,5,149019612,6.000,1,12745382
2021,7,148486511,4.000,9,12676784
2021,2,148486514,3.000,9,12676785
2021,5,148486514,4.000,1,12676786
2021,17,148486522,1.000,11,12676787
2021,7,149382906,1.000,9,12799757
2021,5,148486540,9.000,1,12676789
2021,5,148486557,37.000,1,12676790
2021,7,148486557,1.000,9,12676791
2021,15,149382938,13.000,9,12799758
2021,5,148486708,9.000,1,12676802
2021,7,148486780,1.000,9,12676808
2021,7,148486805,3.000,9,12676811
2021,5,148486826,1.600,1,12676813
2021,4,149383016,6.100,1,12799759
2021,1,149383016,2.600,1,12799760
2021,5,149383016,13.000,1,12799761
2021,2,148486908,11.000,9,12676820
2021,4,148486908,2.000,9,12676821
2021,5,148486908,4.000,1,12676822
2021,5,148486933,5.000,1,12676824
2021,5,148486954,1.000,1,12676826
2021,4,148487025,1.000,9,12676832
2021,5,148487048,2.000,1,12676833
2021,5,148487054,1.000,11,12676835
2021,5,149019613,17.000,1,12745383
2021,7,148487079,2.000,9,12676837
2021,1,148487079,2.000,9,12676838
2021,1,148487113,1.000,11,12676843
2021,17,148487113,1.000,11,12676844
2021,5,149383079,4.000,1,12799762
2021,5,149383082,4.000,1,12799763
2021,5,148487159,1.000,1,12676849
2021,1,149639917,62.500,1,12835571
2021,4,149639917,149.800,1,12835572
2021,5,149383104,7.000,1,12799764
2021,5,148487263,1.000,1,12676859
2021,5,148487349,2.000,1,12676864
2021,7,148487362,1.000,9,12676865
2021,7,148487364,1.000,9,12676866
2021,7,148487365,3.000,9,12676867
2021,5,148487412,5.000,1,12676870
2021,5,149383185,1.000,1,12799765
2021,5,148487434,9.500,1,12676872
2021,4,148487444,2.000,9,12676874
2021,4,149383206,1.000,9,12799766
2021,5,148487481,1.000,1,12676878
2021,5,148487483,5.000,1,12676879
2021,5,148487486,1.000,11,12676880
2021,7,149383213,35.000,9,12799767
2021,4,149383218,7.000,9,12799768
2021,1,149383218,1.000,9,12799769
2021,17,148487514,1.000,9,12676888
2021,5,148487560,24.000,1,12676889
2021,5,148487562,10.000,1,12676890
2021,5,148487589,8.000,1,12676891
2021,5,148487618,1.000,11,12676892
2021,5,148487626,2.000,1,12676893
2021,5,148487693,9.000,1,12676894
2021,5,148487694,55.000,1,12676895
2021,5,148487725,3.000,1,12676896
2021,12,148487761,1.000,9,12676897
2021,5,148487769,1.000,1,12676898
2021,5,148487773,4.000,1,12676899
2021,5,149383398,1.000,1,12799771
2021,5,148487784,2.000,1,12676900
2021,17,149383423,2.000,9,12799772
2021,5,149383423,169.000,1,12799773
2021,5,149383423,6.000,9,12799774
2021,5,148487812,0.180,1,12676904
2021,1,148487824,1.000,1,12676905
2021,5,148487836,1.000,1,12676906
2021,5,148487857,14.000,1,12676907
2021,2,149383474,0.500,7,12799775
2021,5,148487905,2.000,1,12676909
2021,5,148487911,8.500,1,12676910
2021,4,148487918,1.000,1,12676911
2021,5,148487924,8.000,1,12676912
2021,5,149383540,2.000,1,12799776
2021,5,148487962,3.000,1,12676914
2021,5,149383566,5.000,1,12799777
2021,4,148487989,4.000,1,12676915
2021,2,148487989,4.000,1,12676916
2021,5,149019623,1.000,1,12745384
2021,7,148488032,3.000,9,12676918
2021,5,148488040,1.000,1,12676919
2021,5,148488049,453.000,1,12676920
2021,5,149383645,2.000,1,12799778
2021,5,148488081,7.000,1,12676922
2021,5,148488087,33.000,1,12676923
2021,4,148488090,1.000,9,12676924
2021,5,148488095,4.000,1,12676925
2021,7,148488113,1.250,9,12676926
2021,17,148488114,2.000,9,12676927
2021,5,148488122,4.000,1,12676928
2021,5,148488135,1.000,1,12676929
2021,1,148488141,17.400,1,12676930
2021,4,148488141,3.900,1,12676931
2021,5,148488153,4.000,1,12676932
2021,5,149383724,1.000,1,12799781
2021,5,148488161,1.000,1,12676934
2021,5,148488163,1.000,1,12676935
2021,5,148488213,1.000,1,12676936
2021,5,149383841,3.000,1,12799792
2021,2,148488218,1.000,1,12676938
2021,5,149383867,20.000,1,12799794
2021,7,148488270,1.000,9,12676940
2021,5,148488314,2.000,1,12676941
2021,5,149383998,0.250,1,12799801
2021,17,149431966,59.000,9,12806435
2021,5,148488366,4.000,1,12676943
2021,5,149384023,167.000,1,12799802
2021,4,148488380,1.000,11,12676945
2021,5,148488384,144.500,1,12676946
2021,5,148488384,126.000,9,12676947
2021,5,148488384,1.000,11,12676948
2021,5,148488391,7.000,1,12676949
2021,5,148488401,25.000,1,12676950
2021,5,148488406,9.000,1,12676951
2021,7,148488413,14.000,9,12676952
2021,7,148488451,5.000,9,12676953
2021,1,148488459,0.300,1,12676954
2021,16,148488463,3.000,9,12676955
2021,2,148488465,1.000,9,12676956
2021,7,148488465,4.000,9,12676957
2021,17,148488465,5.000,9,12676958
2021,5,148488469,5.000,1,12676959
2021,5,148488471,1.000,1,12676960
2021,5,148488480,2.000,1,12676961
2021,4,148488495,1.000,1,12676962
2021,5,148488497,52.000,1,12676963
2021,5,148488498,3.000,1,12676964
2021,5,148488512,68.300,1,12676965
2021,4,148488512,0.010,1,12676966
2021,2,148488512,0.500,1,12676967
2021,1,148488524,2.300,1,12676968
2021,1,148488536,1.000,1,12676969
2021,5,148488543,0.200,1,12676970
2021,5,148488576,1.000,11,12676972
2021,11,148488576,1.000,11,12676973
2021,6,148488581,8.000,9,12676974
2021,7,148488581,5.000,9,12676975
2021,5,148488581,21.000,1,12676976
2021,5,149384199,2.000,1,12799806
2021,5,148488645,21.000,1,12676978
2021,7,148488645,1.000,9,12676979
2021,2,148488649,3.400,1,12676980
2021,2,149384214,1.000,11,12799807
2021,4,149384214,1.000,11,12799808
2021,4,148488666,1.000,1,12676984
2021,5,148488672,5.000,1,12676985
2021,5,148488675,1.000,3,12676986
2021,1,148488692,1.000,1,12676987
2021,1,149384239,2.000,9,12799810
2021,7,149384239,2.000,9,12799811
2021,5,148488710,8.000,1,12676990
2021,5,148488733,80.470,1,12676991
2021,5,148488750,7.000,1,12676992
2021,4,148488757,0.500,1,12676993
2021,7,148488768,0.800,1,12676994
2021,5,148488770,7.800,1,12676995
2021,5,148488776,118.000,1,12676996
2021,11,148488776,2.000,9,12676997
2021,1,148488794,1.000,9,12676999
2021,5,149384297,7.000,1,12799812
2021,5,149019633,1.000,1,12745385
2021,5,148488799,0.200,1,12677001
2021,5,148488809,144.500,1,12677002
2021,5,148488811,144.500,1,12677003
2021,5,148488888,12.000,1,12677004
2021,12,149384381,1.000,1,12799813
2021,4,149384381,3.000,1,12799814
2021,1,149384381,2.000,1,12799815
2021,7,149384382,1.000,9,12799816
2021,12,148488936,5.000,9,12677009
2021,5,148488941,3.000,1,12677010
2021,5,148488952,17.300,1,12677011
2021,5,148488974,2.000,3,12677012
2021,5,148488979,2.600,1,12677013
2021,5,148488984,3.000,1,12677014
2021,5,148488990,2.000,1,12677015
2021,5,148489009,1.000,1,12677016
2021,5,149384471,4.000,1,12799817
2021,5,148489027,1.000,1,12677017
2021,7,148489035,19.000,9,12677018
2021,5,149384478,1.000,1,12799818
2021,5,148489037,1.000,1,12677019
2021,5,148489064,7.000,1,12677020
2021,5,148489076,1.000,1,12677021
2021,5,149384520,3.000,1,12799819
2021,5,148489124,7.500,1,12677023
2021,7,148489125,2.000,9,12677024
2021,5,148489129,1.000,1,12677025
2021,4,148489139,6.000,1,12677026
2021,1,148489139,2.000,1,12677027
2021,2,148489146,6.600,1,12677028
2021,17,149384562,2.000,9,12799820
2021,5,148489163,1.000,1,12677030
2021,5,148489168,14.000,1,12677031
2021,5,148489170,6.000,1,12677032
2021,4,148489170,1.000,1,12677033
2021,1,149384574,1.000,11,12799821
2021,4,148489198,1.000,9,12677035
2021,5,149384597,1.000,1,12799822
2021,5,148489213,2.000,1,12677036
2021,1,148489263,0.100,1,12677038
2021,5,148489281,10.000,1,12677040
2021,4,148489303,1.000,1,12677042
2021,2,148489317,14.000,1,12677043
2021,5,148489327,3.000,1,12677044
2021,1,148489349,4.000,1,12677046
2021,5,148489361,26.000,1,12677048
2021,17,148489426,1.000,11,12677050
2021,5,148489433,1.000,11,12677052
2021,5,148489454,2.000,1,12677055
2021,5,148489470,3.000,1,12677057
2021,5,148489472,1.000,11,12677058
2021,4,148489587,4.000,9,12677062
2021,5,148489593,7.000,1,12677064
2021,5,148489613,2.000,1,12677066
2021,5,148489665,29.349,1,12677071
2021,4,148489689,1.000,1,12677075
2021,4,148489811,0.500,1,12677079
2021,1,148489811,0.200,1,12677080
2021,5,148489818,9.000,1,12677081
2021,12,148489843,0.010,1,12677086
2021,17,148489843,0.500,1,12677087
2021,11,148489843,312.000,5,12677088
2021,1,149384742,1.000,9,12799823
2021,17,148489891,1.000,1,12677094
2021,5,149384750,16.000,1,12799824
2021,5,148490037,2.000,1,12677104
2021,4,149384805,1600.000,1,12799825
2021,5,149384815,2.000,1,12799826
2021,5,148490111,0.250,1,12677110
2021,5,148490111,2.000,5,12677111
2021,7,149019645,1.000,1,12745387
2021,5,149019645,1.000,1,12745388
2021,5,148490126,1.000,3,12677112
2021,7,149384836,1.000,9,12799830
2021,5,148490187,1.000,1,12677113
2021,5,148490218,1.000,1,12677114
2021,4,149639918,26.000,9,12835573
2021,5,149639918,1.000,1,12835574
2021,7,148490234,2.000,9,12677115
2021,5,148490253,3.000,1,12677116
2021,1,148490256,50.600,1,12677117
2021,4,148490256,3.600,1,12677118
2021,5,148490279,9.000,1,12677119
2021,2,148490282,0.010,1,12677120
2021,4,148490283,0.010,1,12677121
2021,7,148490288,100.000,7,12677122
2021,5,148490288,54.000,1,12677123
2021,4,148490317,1.000,3,12677124
2021,1,148490319,63.000,1,12677125
2021,7,148490319,18.000,9,12677126
2021,5,149384964,1.000,1,12799835
2021,5,149384971,1.000,1,12799836
2021,1,148490343,0.010,1,12677130
2021,5,148490352,3.180,1,12677131
2021,4,148490360,1.000,9,12677132
2021,5,148490370,1.000,1,12677133
2021,5,148490376,15.700,1,12677134
2021,5,148490380,1.000,1,12677135
2021,5,148490381,2.000,1,12677136
2021,7,148490399,85.000,9,12677137
2021,5,148490408,7.000,1,12677138
2021,5,148490409,7.780,1,12677139
2021,5,149385028,151.000,1,12799837
2021,5,149385031,6.000,1,12799838
2021,7,148490430,0.500,1,12677142
2021,5,148490436,5.000,1,12677143
2021,4,148490452,3.000,9,12677144
2021,5,148490457,12.450,3,12677145
2021,4,149385049,3.200,1,12799839
2021,2,149385049,1.200,1,12799840
2021,5,148490460,1.000,1,12677148
2021,7,148490462,42.000,9,12677149
2021,1,148490465,0.100,1,12677150
2021,17,148490466,2.000,9,12677151
2021,2,148490472,2.000,9,12677152
2021,5,148490476,8.000,1,12677153
2021,5,148490481,6.000,1,12677154
2021,5,148490489,2.000,1,12677155
2021,5,148490504,2.000,1,12677156
2021,5,148490509,27.400,1,12677157
2021,4,148490523,1.000,1,12677158
2021,7,148490595,1.000,9,12677162
2021,5,148490639,31.200,1,12677165
2021,2,148490653,13.900,1,12677166
2021,1,148490653,27.600,1,12677167
2021,5,148490653,90.900,1,12677168
2021,5,148490664,0.030,1,12677169
