data_year,suspect_using_id,offense_id
2021,4,180013782
2021,4,168106597
2021,4,180013783
2021,4,168106571
2021,4,180013784
2021,4,168106611
2021,4,180013785
2021,4,168106622
2021,4,180013786
2021,4,168106892
2021,4,168106527
2021,4,180013787
2021,4,168106606
2021,4,180013788
2021,4,174065099
2021,4,180013789
2021,4,168106681
2021,2,180013790
2021,4,169896312
2021,2,180013791
2021,4,168106764
2021,4,180013792
2021,4,168106967
2021,4,180013793
2021,4,168106821
2021,4,180013794
2021,4,168106564
2021,4,180013795
2021,4,168106537
2021,4,180013796
2021,4,168106649
2021,4,180013797
2021,4,168106554
2021,4,180013798
2021,4,168107180
2021,4,180013799
2021,4,168106580
2021,4,180013802
2021,4,168106591
2021,4,180013803
2021,4,168106628
2021,4,168106638
2021,4,180013804
2021,4,168106639
2021,4,180013805
2021,4,168106565
2021,4,168106665
2021,4,180013806
2021,4,169896287
2021,4,180013807
2021,4,168106584
2021,3,180013808
2021,4,168106627
2021,4,180013809
2021,4,168106561
2021,4,180013810
2021,4,168106715
2021,4,180013811
2021,4,168106530
2021,4,180013812
2021,4,168106603
2021,4,168106857
2021,4,180013813
2021,4,168107062
2021,4,180013814
2021,4,168107164
2021,4,180013815
2021,4,168106566
2021,4,180013816
2021,4,168106577
2021,4,180013817
2021,4,168106587
2021,4,180013818
2021,4,169898445
2021,4,180013819
2021,3,169896240
2021,3,169896241
2021,4,180013820
2021,4,168106608
2021,1,168106568
2021,3,180013822
2021,3,168106568
2021,4,169896224
2021,4,180013823
2021,4,168106626
2021,4,180013824
2021,4,180013825
2021,4,178367643
2021,4,180013826
2021,1,168107030
2021,4,168106650
2021,4,180013827
2021,4,174067818
2021,4,180013828
2021,4,168106573
2021,4,180013829
2021,4,168106615
2021,4,180013830
2021,4,168106643
2021,4,180013831
2021,4,175849613
2021,4,175849614
2021,4,180013832
2021,4,168106641
2021,4,168106642
2021,3,180013833
2021,4,169896227
2021,4,180013834
2021,4,168106598
2021,4,180013835
2021,4,168106684
2021,4,180013836
2021,1,168107209
2021,4,180013837
2021,4,168106614
2021,4,180013838
2021,1,169896249
2021,4,180013839
2021,4,170703579
2021,4,180013841
2021,3,168107038
2021,4,180013842
2021,2,168106814
2021,4,168106815
2021,4,180013843
2021,3,168106576
2021,4,180013844
2021,4,174065108
2021,4,168106653
2021,3,180013845
2021,1,168107196
2021,4,180013846
2021,4,168106594
2021,4,180013847
2021,1,169896547
2021,4,180013848
2021,4,168106612
2021,4,180013849
2021,4,178367632
2021,4,180013850
2021,4,178367637
2021,4,180013851
2021,4,168106696
2021,4,180013852
2021,4,168106589
2021,4,180013853
2021,4,169898537
2021,3,180013854
2021,4,168106777
2021,4,180013855
2021,4,168106711
2021,4,168106832
2021,4,180013856
2021,4,168106911
2021,4,180013857
2021,4,168106629
2021,4,168106630
2021,4,180013858
2021,4,168106974
2021,4,180013859
2021,4,168106672
2021,4,180013860
2021,4,168106886
2021,4,168106722
2021,4,180013861
2021,4,168106705
2021,4,180013864
2021,4,168106706
2021,4,168106659
2021,4,180013865
2021,4,168107219
2021,4,180013866
2021,4,169896219
2021,4,180013867
2021,4,169896496
2021,1,180013868
2021,4,168107045
2021,4,180013869
2021,4,169896223
2021,4,180013870
2021,4,168106825
2021,4,180013871
2021,4,168106617
2021,4,180013872
2021,4,169896225
2021,4,180013873
2021,4,168106644
2021,4,168106658
2021,4,180013874
2021,4,168106663
2021,4,180013875
2021,4,168106652
2021,4,180013876
2021,4,168106763
2021,4,180013877
2021,4,168106690
2021,4,168106616
2021,4,180013879
2021,4,169896365
2021,4,180013880
2021,4,168106727
2021,1,180013881
2021,4,168106865
2021,4,180013882
2021,4,168106667
2021,4,180013883
2021,4,180013884
2021,4,180013885
2021,4,168106822
2021,4,169896378
2021,1,180013886
2021,4,168106651
2021,4,168106723
2021,4,180013887
2021,4,169896253
2021,4,180013888
2021,4,180013889
2021,4,168107056
2021,4,168107057
2021,4,180013890
2021,4,168106809
2021,3,180013891
2021,4,169896231
2021,3,180013892
2021,4,168106876
2021,4,180013893
2021,4,168106908
2021,4,180013894
2021,4,168106938
2021,4,168106939
2021,4,180013895
2021,4,168107025
2021,4,180013897
2021,4,168106848
2021,4,168106823
2021,4,180013898
2021,4,180013899
2021,4,168106875
2021,4,169896360
2021,4,180013900
2021,4,169896386
2021,3,180013901
2021,4,170703511
2021,4,180013902
2021,4,169896262
2021,4,180013903
2021,4,168106846
2021,4,180013904
2021,4,168106726
2021,4,178806992
2021,4,168107016
2021,4,168106962
2021,4,178806993
2021,4,168106877
2021,4,180013905
2021,4,169896509
2021,4,180013906
2021,4,168106635
2021,4,180013907
2021,4,168106677
2021,4,180013908
2021,4,169896554
2021,4,180013909
2021,4,168106750
2021,4,180013910
2021,4,169896595
2021,4,180013911
2021,4,168106697
2021,4,180013912
2021,4,168106751
2021,4,168106805
2021,4,180013913
2021,4,168106906
2021,4,180013914
2021,4,180013915
2021,4,175851928
2021,4,180013918
2021,4,168106695
2021,4,168106670
2021,4,180013919
2021,4,168106855
2021,4,180013920
2021,4,168107004
2021,4,180013921
2021,4,168107087
2021,4,180013922
2021,4,169896246
2021,4,180013923
2021,4,168106752
2021,4,180013924
2021,1,168107001
2021,2,180013925
2021,4,169896622
2021,4,180013926
2021,4,170703529
2021,4,180013927
2021,1,168107231
2021,4,180013928
2021,4,169896254
2021,1,178807017
2021,4,168106904
2021,4,168106774
2021,4,180013929
2021,4,168106794
2021,4,180013930
2021,4,174065122
2021,4,180013931
2021,4,168106835
2021,3,180013932
2021,4,168106664
2021,4,180013933
2021,4,168106838
2021,3,174065087
2021,4,180013934
2021,1,174065088
2021,3,174065088
2021,4,180013935
2021,4,168106813
2021,4,180013936
2021,4,168106707
2021,4,180013937
2021,4,168106775
2021,4,180013938
2021,4,168106682
2021,4,168106720
2021,4,180013939
2021,4,180013940
2021,4,169896235
2021,4,180013941
2021,4,168106795
2021,4,168106796
2021,4,180013942
2021,4,168106737
2021,4,168106698
2021,1,180013943
2021,4,180013944
2021,4,169896251
2021,4,180013945
2021,4,169896436
2021,4,180013946
2021,1,168107237
2021,4,180013947
2021,4,170703526
2021,4,180013948
2021,4,180013949
2021,4,168106660
2021,4,180013950
2021,4,168106816
2021,4,180013951
2021,4,169896552
2021,4,180013952
2021,4,168107046
2021,4,168106770
2021,1,180013953
2021,4,169896614
2021,4,180013954
2021,4,168106866
2021,4,180013955
2021,4,168106678
2021,4,180013956
2021,4,168106993
2021,4,180013957
2021,4,168107103
2021,4,180013958
2021,4,170703546
2021,4,180013959
2021,4,169897457
2021,4,180013960
2021,4,168106820
2021,4,180013961
2021,4,169896291
2021,4,169896309
2021,4,180013962
2021,4,169896319
2021,4,180013963
2021,4,169897522
2021,4,180013964
2021,4,168107008
2021,4,180013965
2021,4,168106798
2021,4,180013966
2021,4,169896247
2021,4,180013967
2021,4,180013968
2021,4,169897611
2021,4,180013969
2021,4,169897561
2021,4,180013970
2021,4,168106704
2021,4,180013971
2021,4,169896790
2021,1,180013972
2021,4,168106842
2021,4,180013973
2021,4,175849628
2021,1,180013974
2021,1,168106732
2021,4,180013975
2021,1,168106988
2021,4,180013976
2021,4,168106712
2021,1,180013977
2021,1,168106717
2021,2,168106717
2021,4,180013978
2021,4,168106736
2021,4,180013979
2021,1,168106797
2021,4,180013980
2021,3,168106779
2021,4,180013981
2021,1,168106982
2021,4,180013982
2021,1,168106749
2021,4,180013983
2021,4,174065112
2021,4,180013984
2021,1,169897631
2021,4,180013985
2021,4,168106729
2021,4,180013986
2021,1,168106759
2021,4,180013987
2021,4,170703517
2021,1,180013988
2021,4,168106787
2021,4,180013989
2021,4,168107241
2021,4,168106716
2021,4,180013990
2021,4,170703531
2021,4,180013991
2021,4,169896245
2021,4,180013992
2021,4,180013993
2021,1,180013994
2021,4,169897752
2021,4,169897753
2021,4,180013995
2021,4,168106699
2021,4,180013996
2021,4,168107011
2021,4,180013997
2021,4,168106733
2021,4,168106734
2021,4,180013998
2021,4,168106769
2021,4,180013999
2021,4,168106748
2021,4,180014000
2021,4,168107247
2021,4,168106828
2021,4,180014001
2021,4,168106786
2021,4,180014002
2021,3,168107078
2021,4,180014003
2021,4,168106850
2021,4,180014004
2021,4,169896261
2021,4,180014005
2021,4,168106806
2021,4,180014006
2021,4,169898393
2021,4,180014007
2021,4,169898382
2021,4,180014008
2021,1,168106719
2021,4,180014009
2021,3,168107044
2021,4,180014010
2021,4,170705857
2021,4,180014011
2021,4,168106679
2021,4,168106680
2021,4,180014012
2021,4,168106691
2021,4,180014013
2021,4,168106694
2021,4,180014014
2021,4,168106702
2021,4,168106703
2021,4,180014015
2021,4,178367645
2021,4,180014016
2021,1,168106758
2021,4,180014017
2021,1,169896272
2021,4,180014018
2021,4,168106780
2021,4,180014019
2021,4,168106745
2021,4,180014020
2021,4,169896300
2021,4,169896258
2021,4,180014021
2021,4,168107101
2021,4,180014022
2021,4,168106784
2021,4,180014023
2021,4,168106708
2021,4,180014024
2021,3,169896474
2021,4,180014025
2021,4,175849631
2021,1,180014026
2021,4,169897477
2021,4,169897478
2021,4,180014027
2021,4,174065150
2021,4,180014028
2021,4,174065151
2021,4,180014029
2021,4,168106756
2021,4,180014030
2021,4,168106867
2021,4,180014031
2021,4,168106894
2021,4,180014032
2021,4,168106915
2021,4,180014033
2021,4,170703543
2021,4,180014034
2021,4,168107039
2021,4,180014035
2021,4,168106947
2021,4,180014036
2021,4,168106994
2021,4,180014037
2021,4,174065185
2021,4,180014038
2021,3,169896248
2021,4,180014039
2021,4,174067820
2021,4,180014040
2021,4,169896239
2021,4,180014041
2021,4,168106739
2021,4,180014042
2021,4,168107217
2021,4,180014043
2021,4,168107204
2021,4,169896250
2021,4,180014044
2021,4,169898421
2021,4,180014045
2021,4,180014046
2021,4,168107115
2021,4,168107123
2021,4,180014047
2021,4,168106833
2021,4,180014048
2021,4,168106791
2021,4,180014049
2021,4,170705830
2021,4,180014050
2021,4,168106807
2021,2,180014051
2021,4,168107093
2021,4,168107094
2021,4,180014052
2021,4,168107177
2021,4,180014053
2021,4,169896263
2021,4,180014054
2021,2,168106858
2021,4,180014055
2021,4,180014056
2021,4,169896339
2021,4,180014057
2021,4,168106713
2021,4,169896452
2021,4,180014058
2021,4,169896270
2021,4,180014059
2021,4,168106861
2021,4,180014060
2021,4,168106785
2021,1,180014061
2021,4,169896255
2021,4,180014062
2021,4,168106742
2021,4,180014063
2021,4,174067828
2021,4,180014064
2021,4,174065094
2021,3,180014065
2021,4,169896589
2021,4,180014066
2021,4,169896315
2021,4,169896316
2021,4,169896317
2021,4,180014067
2021,4,169898409
2021,4,180014068
2021,4,169898410
2021,4,180014069
2021,4,168106724
2021,4,180014070
2021,4,169896331
2021,4,168106776
2021,4,180014071
2021,4,168106800
2021,4,180014072
2021,4,169896363
2021,4,180014073
2021,4,168106810
2021,4,180014074
2021,4,168107126
2021,4,180014075
2021,4,169896268
2021,1,180014076
2021,4,168106868
2021,3,180014077
2021,4,169896686
2021,4,180014078
2021,4,170705853
2021,4,180014079
2021,4,168106913
2021,4,180014080
2021,4,169898417
2021,3,178807161
2021,4,175849642
2021,4,175849643
2021,3,178807162
2021,4,180014081
2021,4,169896259
2021,1,180014082
2021,4,170703518
2021,3,180014083
2021,4,168107096
2021,1,180014084
2021,4,168106778
2021,4,168106768
2021,4,180014085
2021,4,180014086
2021,4,169896257
2021,4,168106931
2021,4,180014087
2021,4,168106782
2021,4,180014088
2021,4,168106961
2021,3,180014089
2021,3,169896343
2021,3,180014090
2021,4,180014091
2021,4,170703528
2021,4,180014092
2021,4,168107080
2021,3,168107112
2021,4,180014093
2021,3,168107113
2021,4,180014094
2021,4,168107158
2021,4,180014095
2021,4,168106843
2021,4,169896326
2021,4,180014096
2021,4,180014097
2021,4,168106803
2021,4,180014098
2021,4,168106830
2021,4,168106831
2021,4,180014099
2021,4,169896338
2021,4,180014100
2021,1,169896341
2021,4,180014101
2021,3,168107146
2021,4,180014102
2021,1,168106860
2021,4,180014103
2021,4,168106811
2021,4,180014105
2021,4,169896374
2021,4,168107149
2021,4,180014106
2021,4,169896561
2021,4,180014107
2021,4,180014108
2021,4,180014109
2021,4,175849652
2021,4,180014110
2021,4,168106950
2021,4,168106772
2021,4,180014111
2021,4,180014112
2021,4,169896307
2021,4,180014113
2021,4,168106839
2021,4,180014114
2021,4,169896351
2021,4,180014115
2021,4,168106799
2021,4,180014116
2021,4,169896346
2021,4,169896297
2021,4,180014117
2021,4,168106898
2021,4,180014118
2021,4,168106882
2021,4,180014119
2021,4,168106883
2021,4,168106884
2021,4,180014121
2021,4,169896375
2021,4,180014122
2021,4,169896345
2021,1,180014123
2021,4,169896395
2021,4,169896308
2021,4,180014124
2021,4,169896340
2021,4,180014125
2021,4,169896357
2021,4,180014126
2021,4,169896320
2021,4,180014127
2021,2,169896408
2021,4,180014128
2021,4,169896301
2021,4,180014129
2021,1,170703545
2021,4,180014130
2021,4,169896281
2021,4,180014131
2021,4,169896292
2021,4,169896293
2021,4,180014132
2021,2,169896314
2021,4,180014133
2021,4,170703570
2021,4,180014135
2021,4,168106964
2021,4,180014134
2021,4,169896555
2021,4,180014136
2021,4,168107063
2021,4,180014137
2021,3,168107118
2021,4,180014138
2021,4,168107111
2021,4,180014139
2021,4,169896329
2021,4,180014141
2021,4,168107179
2021,4,169896306
2021,4,180014142
2021,4,168106890
2021,4,180014143
2021,4,169896310
2021,4,180014144
2021,4,168107190
2021,4,180014145
2021,4,168106826
2021,4,168106827
2021,4,180014146
2021,4,168107208
2021,4,169896406
2021,4,180014147
2021,4,169896353
2021,4,168106812
2021,4,180014148
2021,4,168107141
2021,4,180014149
2021,4,169896391
2021,4,180014150
2021,4,180014151
2021,4,169896348
2021,4,180014152
2021,4,168106934
2021,4,180014154
2021,4,168107032
2021,4,180014155
2021,4,169896299
2021,4,168106899
2021,4,180014156
2021,4,168106789
2021,4,180014157
2021,4,168106853
2021,4,180014158
2021,4,168106845
2021,4,180014159
2021,4,168106878
2021,4,180014160
2021,4,168106925
2021,4,169896334
2021,4,180014161
2021,4,180014162
2021,4,168106910
2021,4,180014163
2021,4,168106801
2021,4,168107163
2021,2,180014164
2021,4,168106837
2021,4,180014165
2021,4,169896352
2021,4,180014166
2021,4,169896373
2021,4,180014167
2021,4,168106849
2021,3,180014168
2021,4,168106903
2021,3,180014169
2021,4,180014170
2021,4,168107095
2021,4,180014171
2021,4,169896397
2021,4,180014172
2021,4,168106859
2021,4,168106885
2021,4,180014173
2021,4,170703559
2021,4,178807251
2021,4,168106933
2021,1,169896358
2021,2,180014174
2021,4,168107104
2021,4,168107105
2021,4,180014175
2021,4,168106905
2021,4,180014176
2021,4,168106955
2021,4,180014177
2021,4,168106998
2021,2,178807256
2021,4,169896356
2021,4,170703600
2021,4,180014178
2021,4,168106881
2021,4,180014179
2021,4,169896364
2021,4,180014181
2021,4,169896380
2021,4,180014182
2021,4,169896601
2021,4,180014183
2021,4,169896441
2021,4,180014184
2021,4,168106863
2021,4,180014185
2021,4,169896531
2021,4,169896379
2021,4,180014186
2021,4,180014187
2021,4,168106954
2021,4,168106895
2021,3,178807267
2021,4,168106896
2021,4,180014188
2021,4,169896401
2021,4,169896390
2021,4,180014189
2021,4,169896448
2021,4,180014190
2021,4,169896476
2021,4,180014191
2021,4,168106819
2021,4,180014192
2021,4,169896491
2021,4,180014193
2021,4,169896383
2021,4,169896398
2021,4,180014194
2021,4,168107147
2021,4,180014195
2021,4,168107131
2021,3,180014196
2021,4,169896459
2021,4,180014197
2021,4,169896453
2021,4,178807276
2021,4,169896520
2021,4,180014198
2021,4,170703633
2021,4,180014199
2021,4,170703634
2021,4,180014200
2021,4,169896417
2021,4,180014203
2021,1,169896487
2021,4,180014204
2021,4,180014205
2021,4,169896549
2021,4,169896586
2021,4,180014206
2021,4,175849612
2021,4,180014207
2021,4,168106927
2021,4,180014208
2021,4,169896437
2021,4,180014209
2021,4,169896731
2021,4,180014210
2021,4,168107353
2021,4,180014211
2021,4,169896389
2021,4,180014212
2021,4,168106953
2021,4,180014213
2021,4,168106973
2021,4,180014214
2021,4,169896464
2021,4,169896465
2021,4,180014215
2021,3,168107331
2021,4,180014216
2021,4,180014217
2021,4,168107324
2021,4,180014218
2021,4,169896499
2021,4,180014219
2021,1,169896513
2021,4,180014220
2021,4,169896458
2021,4,180014221
2021,3,174065101
2021,4,180014222
2021,4,169896493
2021,4,180014224
2021,4,169896519
2021,4,180014225
2021,4,168107342
2021,4,180014226
2021,4,169896550
2021,4,180014227
2021,4,169896611
2021,4,169896400
2021,4,180014228
2021,1,169896472
2021,4,180014229
2021,4,168107157
2021,4,180014230
2021,4,169896457
2021,4,180014231
2021,4,169896430
2021,4,169896404
2021,4,180014232
2021,4,169896451
2021,4,180014233
2021,4,169896486
2021,4,180014234
2021,4,169898472
2021,4,180014236
2021,4,169896569
2021,4,180014238
2021,4,169896433
2021,4,169896522
2021,4,180014239
2021,4,169896421
2021,3,180014240
2021,4,169896560
2021,4,180014241
2021,4,169896495
2021,3,180014242
2021,4,169896466
2021,4,180014243
2021,4,169896503
2021,4,180014244
2021,4,169896480
2021,3,180014245
2021,4,169896536
2021,4,169896537
2021,4,180014246
2021,4,169896566
2021,4,180014247
2021,4,169898434
2021,4,180014248
2021,4,169898516
2021,3,169896434
2021,4,180014249
2021,4,169898532
2021,4,180014250
2021,4,169896440
2021,4,180014251
2021,4,169896534
2021,3,180014252
2021,4,169896500
2021,4,180014253
2021,4,169896563
2021,4,180014254
2021,4,180014255
2021,4,175849618
2021,2,180014256
2021,4,169896497
2021,4,169896578
2021,4,180014257
2021,4,180014258
2021,4,180014259
2021,4,180014260
2021,4,180014261
2021,4,180014262
2021,4,180014263
2021,3,180014265
2021,3,180014266
2021,4,180014267
2021,4,180014268
2021,4,169897114
2021,4,180014269
2021,4,169896535
2021,4,180014270
2021,4,169898539
2021,4,180014271
2021,4,174068082
2021,4,180014272
2021,4,169896413
2021,4,180014273
2021,4,169896788
2021,4,180014274
2021,4,169896422
2021,4,180014275
2021,4,169896423
2021,4,180014276
2021,4,169896543
2021,4,169896545
2021,4,180014277
2021,4,180014278
2021,4,180014279
2021,4,180014280
2021,4,180014281
2021,4,180014283
2021,4,180014284
2021,4,180014285
2021,4,180014286
2021,4,180014287
2021,4,180014288
2021,4,180014289
2021,4,180014290
2021,4,180014291
2021,4,180014292
2021,4,180014293
2021,4,180014294
2021,4,180014295
2021,4,180014296
2021,4,180014297
2021,4,180014298
2021,4,180014299
2021,4,180014300
2021,4,180014301
2021,4,180014303
2021,4,180014304
2021,4,180014305
2021,4,180014306
2021,4,180014307
2021,4,180014308
2021,4,180014309
2021,4,180014310
2021,4,180014311
2021,4,180014312
2021,4,180014313
2021,4,180014314
2021,4,180014315
2021,4,180014316
2021,3,178807387
2021,4,180014317
2021,4,180014318
2021,4,180014319
2021,4,180014320
2021,4,180014321
2021,4,180014322
2021,4,180014323
2021,4,180014324
2021,4,180014328
2021,4,180014329
2021,4,180014330
2021,4,180014331
2021,4,176768900
2021,4,180014332
2021,4,180014333
2021,4,170703553
2021,4,180014334
2021,4,169896596
2021,4,180014335
2021,4,169896562
2021,4,180014336
2021,4,169898381
2021,4,180014337
2021,4,169896579
2021,4,180014338
2021,4,169896420
2021,4,180014339
2021,4,169896642
2021,4,169896405
2021,4,180014340
2021,4,169896409
2021,4,180014341
2021,4,169896454
2021,4,169896749
2021,4,180014342
2021,4,180014343
2021,4,169896521
2021,4,180014344
2021,2,169896488
2021,4,180014345
2021,4,170703534
2021,4,180014346
2021,4,169896442
2021,4,180014347
2021,4,170703541
2021,4,180014348
2021,4,169896471
2021,4,180014349
2021,4,169896506
2021,4,180014352
2021,4,169896460
2021,4,169896468
2021,4,180014353
2021,4,169896429
2021,4,180014354
2021,4,169896439
2021,4,180014355
2021,4,169896461
2021,3,180014356
2021,3,180014357
2021,4,169896445
2021,4,169896477
2021,3,180014358
2021,4,170703547
2021,4,180014359
2021,4,169896456
2021,3,180014360
2021,3,180014361
2021,4,169896428
2021,4,180014362
2021,4,169896648
2021,4,169896649
2021,4,180014363
2021,4,169896609
2021,4,169896610
2021,4,180014364
2021,4,170703574
2021,4,180014365
2021,4,169896667
2021,4,180014366
2021,4,170705888
2021,4,180014367
2021,3,169896447
2021,4,180014368
2021,4,169896467
2021,4,180014369
2021,4,170703540
2021,4,180014370
2021,4,180014371
2021,4,169896431
2021,4,169896484
2021,4,180014372
2021,4,169896475
2021,4,180014373
2021,4,169896505
2021,1,180014374
2021,4,170703563
2021,4,180014375
2021,4,169896435
2021,3,180014377
2021,4,169896604
2021,4,180014378
2021,4,169896502
2021,4,169896539
2021,4,169896567
2021,1,180014379
2021,4,169896587
2021,1,180014380
2021,4,169896846
2021,4,180014381
2021,4,169896582
2021,4,180014382
2021,4,169898481
2021,4,180014383
2021,4,169896427
2021,4,180014384
2021,4,169896636
2021,1,180014385
2021,4,169896473
2021,4,169896641
2021,3,180014385
2021,4,180014386
2021,4,169896490
2021,4,180014387
2021,4,169896438
2021,3,180014388
2021,4,169896542
2021,3,180014389
2021,3,178367649
2021,4,180370938
2021,3,178367650
2021,3,178367651
2021,4,169896574
2021,1,180014391
2021,4,169898570
2021,4,180014392
2021,4,174065110
2021,4,180014393
2021,4,169896443
2021,4,180014394
2021,4,169896455
2021,4,180014395
2021,4,169896599
2021,4,180014396
2021,3,169896523
2021,4,180014397
2021,3,169896530
2021,4,180014398
2021,4,180014400
2021,4,169896481
2021,3,169896470
2021,4,180014401
2021,1,169896482
2021,4,180014402
2021,4,169896657
2021,4,180014403
2021,4,169896568
2021,4,180014404
2021,4,170703636
2021,4,180014405
2021,4,169896660
2021,4,180014406
2021,4,170703586
2021,4,169896605
2021,4,169896446
2021,2,180014407
2021,4,169896540
2021,4,180014408
2021,4,169896584
2021,4,180014409
2021,4,169896548
2021,4,180014410
2021,4,169896678
2021,4,169896679
2021,4,180014411
2021,4,169896597
2021,4,180014412
2021,4,169896538
2021,4,180014413
2021,4,169896591
2021,4,180014414
2021,4,169896489
2021,4,180014415
2021,4,169898411
2021,4,180014416
2021,4,169896518
2021,4,180014417
2021,4,170703555
2021,4,180014418
2021,4,180014422
2021,4,174068078
2021,4,180014423
2021,2,169896504
2021,3,169896532
2021,4,180014424
2021,2,169896541
2021,4,180014425
2021,4,169898508
2021,4,180014426
2021,4,169896516
2021,4,180014427
2021,4,169896606
2021,4,180014428
2021,4,169896697
2021,4,180014429
2021,3,169896639
2021,4,180014430
2021,4,169896774
2021,4,180014431
2021,4,169896942
2021,4,180014432
2021,4,169896469
2021,4,180014433
2021,4,169896684
2021,4,180014434
2021,3,170703629
2021,3,170703630
2021,4,180014435
2021,3,174065126
2021,4,180014436
2021,3,169896594
2021,4,180014437
2021,4,169896529
2021,4,180014438
2021,4,169896512
2021,4,180014439
2021,2,169898453
2021,3,180014441
2021,4,170704116
2021,4,169896626
2021,3,180014442
2021,4,180014443
2021,2,169896553
2021,4,180014444
2021,4,169896483
2021,4,169896533
2021,4,180014445
2021,4,169896619
2021,4,180014446
2021,4,180014447
2021,4,170703664
2021,1,180014448
2021,4,169896557
2021,4,180014449
2021,3,169896508
2021,4,180014450
2021,4,169896558
2021,4,180014451
2021,4,169896575
2021,4,180014452
2021,4,169896718
2021,4,180014453
2021,4,170703571
2021,4,180014454
2021,3,169898522
2021,4,169896571
2021,4,180014455
2021,4,169896643
2021,4,180014456
2021,4,169896485
2021,4,180014457
2021,4,169896598
2021,4,169896501
2021,4,180014458
2021,4,170703654
2021,4,180014459
2021,4,169896492
2021,4,180014461
2021,4,169896581
2021,4,180014462
2021,4,169896812
2021,4,180014463
2021,4,169896607
2021,4,180014464
2021,4,169896565
2021,4,180014465
2021,4,170703688
2021,4,180014466
2021,4,169896544
2021,2,169896720
2021,4,180014467
2021,4,169896526
2021,4,180014468
2021,4,180014469
2021,4,169898387
2021,4,180014470
2021,4,169896613
2021,4,169896673
2021,4,180014471
2021,4,169896627
2021,4,180370939
2021,3,169896644
2021,4,169896583
2021,4,180014473
2021,4,169896629
2021,4,180014474
2021,4,169898430
2021,4,180014475
2021,4,169896659
2021,4,180014477
2021,1,169896651
2021,4,180014478
2021,4,169896573
2021,4,169896527
2021,4,180014479
2021,4,169896546
2021,4,180014480
2021,4,174065083
2021,4,180014481
2021,4,169896590
2021,4,180014482
2021,4,169896662
2021,4,180014483
2021,4,169896670
2021,4,180014484
2021,4,169896782
2021,4,180014485
2021,4,169896700
2021,4,180014486
2021,4,169896675
2021,4,180014487
2021,4,169896691
2021,4,180014488
2021,4,169896732
2021,4,180014489
2021,4,169896760
2021,4,180014490
2021,4,169896653
2021,3,180014491
2021,4,170703550
2021,4,169896803
2021,3,180014492
2021,4,169898486
2021,3,180014493
2021,4,169896758
2021,4,180014495
2021,4,169896736
2021,4,180014496
2021,4,170703648
2021,4,180014497
2021,4,169896813
2021,4,180014498
2021,4,169896559
2021,4,180014499
2021,4,174068132
2021,4,180014500
2021,4,169896668
2021,4,180014501
2021,4,169896773
2021,4,180014502
2021,4,169896650
2021,4,178807549
2021,4,169896572
2021,4,169896576
2021,4,178807550
2021,4,170703558
2021,4,180014503
2021,4,169896603
2021,4,180014504
2021,4,169896588
2021,1,180014505
2021,4,169896602
2021,1,180014506
2021,4,170703593
2021,4,180014507
2021,4,170703594
2021,4,180014508
2021,1,169896593
2021,4,180014509
2021,4,169896658
2021,4,180014510
2021,3,170705813
2021,4,180014511
2021,4,169898684
2021,4,180014512
2021,4,169896656
2021,4,180014513
2021,3,174068114
2021,4,180014514
2021,4,169896632
2021,4,169896633
2021,4,180014515
2021,4,169898531
2021,4,180014517
2021,4,169896640
2021,4,180014518
2021,4,169896624
2021,4,180014519
2021,4,169896585
2021,4,180014520
2021,4,169896580
2021,4,180014521
2021,4,169898439
2021,4,180014522
2021,4,169896677
2021,4,180014523
2021,2,169896661
2021,4,169896631
2021,4,180014524
2021,4,180014525
2021,4,178367655
2021,4,180014526
2021,1,169896759
2021,4,180014527
2021,4,169896672
2021,4,180014528
2021,4,169896692
2021,4,169896693
2021,4,180014529
2021,4,180014530
2021,4,169896623
2021,4,180014531
2021,1,169896830
2021,4,169896719
2021,4,180014532
2021,4,180014533
2021,1,169896801
2021,4,180014534
2021,4,169896861
2021,4,169896674
2021,4,180014535
2021,4,169896690
2021,4,180014536
2021,4,169896621
2021,4,180014537
2021,4,174065103
2021,4,180014538
2021,4,169896710
2021,4,180014539
2021,4,169896647
2021,4,180014540
2021,4,169896755
2021,4,169898560
2021,4,180014542
2021,4,169896784
2021,4,180014543
2021,4,169896655
2021,4,180014544
2021,4,169896843
2021,4,180014545
2021,4,175849626
2021,4,180014546
2021,4,169896645
2021,4,169896824
2021,4,180014547
2021,4,169896701
2021,4,180014548
2021,4,169896687
2021,4,169896688
2021,4,180014549
2021,4,170703642
2021,4,180014550
2021,4,169896721
2021,4,180014551
2021,4,169896747
2021,4,180014552
2021,4,169896854
2021,4,180014553
2021,4,169896592
2021,4,180014554
2021,3,169898402
2021,3,169898403
2021,3,169898404
2021,4,180014555
2021,4,169896620
2021,4,180014556
2021,4,169896612
2021,4,180014557
2021,2,169896630
2021,2,180014558
2021,4,169896600
2021,3,180014559
2021,3,169898575
2021,4,169896671
2021,4,180014560
2021,4,169896637
2021,4,180014562
2021,4,178367660
2021,4,180014563
2021,4,169896654
2021,4,180014564
2021,4,169896646
2021,4,180014565
2021,4,170703567
2021,4,170703568
2021,4,180014566
2021,4,170703569
2021,4,180014567
2021,1,169896608
2021,4,180014568
2021,4,169896635
2021,3,169896628
2021,4,180014569
2021,4,169898604
2021,4,180014570
2021,4,169898605
2021,4,169898606
2021,4,180014571
2021,4,169896663
