data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,43277266,,51
2021,43278729,,51
2021,43277724,,53
2021,43277725,,52
2021,43277189,,3
2021,45935227,,51
2021,43278855,,51
2021,43277580,,3
2021,43277364,,3
2021,43277367,,3
2021,43277241,,51
2021,43277303,,51
2021,43277747,,3
2021,43277748,,51
2021,43278727,,51
2021,43278770,,51
2021,43277280,,51
2021,43277310,,3
2021,43277311,,3
2021,43277312,,51
2021,43277313,,51
2021,43276777,,4
2021,43278805,,3
2021,43277187,,3
2021,43277238,,51
2021,45935230,,51
2021,43279045,,51
2021,43279046,,51
2021,43277760,,3
2021,43277761,,51
2021,43277167,,51
2021,43277333,,51
2021,45935232,,51
2021,43278756,,51
2021,43277131,,51
2021,43277292,,51
2021,43277293,,51
2021,43277294,,51
2021,43277133,,51
2021,43277539,,51
2021,43277385,,51
2021,43277577,,3
2021,43277399,,51
2021,43277930,,51
2021,43277394,,51
2021,43277220,,3
2021,45935234,,51
2021,43277278,,51
2021,43276775,,4
2021,43276776,,4
2021,43277373,,3
2021,43277374,,3
2021,43277324,,3
2021,43277325,,3
2021,43277323,,51
2021,43277371,,3
2021,43277217,,51
2021,43277277,,51
2021,43277285,,51
2021,43277286,,51
2021,43277419,,51
2021,43277368,,3
2021,43277679,,51
2021,43278830,,3
2021,43278831,,3
2021,45935238,,51
2021,43278908,,51
2021,43278909,,51
2021,43278910,,51
2021,43277606,,51
2021,43277276,,51
2021,43277750,,51
2021,43277273,,51
2021,43277501,,51
2021,43277365,,51
2021,43277327,,51
2021,43278921,,51
2021,43277252,,51
2021,43277659,,51
2021,43277196,,51
2021,43277228,,3
2021,43278745,,51
2021,43277232,,3
2021,43277356,,3
2021,43277140,,51
2021,43278749,,51
2021,43277381,,3
2021,43277382,,3
2021,43277594,,51
2021,45935239,,51
2021,45935240,,51
2021,43277436,,3
2021,43277193,,51
2021,43277314,,51
2021,43276778,,52
2021,43277198,,51
2021,43277199,,3
2021,43277200,,3
2021,43277205,,3
2021,43277359,,3
2021,43277583,,51
2021,43277188,,51
2021,43277223,,4
2021,43279180,,51
2021,43277126,,51
2021,45935247,,51
2021,43277315,,51
2021,43277418,,51
2021,43277599,,51
2021,43277322,,52
2021,43277170,,3
2021,43277171,,3
2021,43277172,,3
2021,43277624,,51
2021,43277233,,52
2021,43277304,,51
2021,43277715,,51
2021,43277321,,51
2021,43277632,,51
2021,43277682,,51
2021,43277257,,51
2021,43278870,,51
2021,43277353,,51
2021,43277610,,51
2021,43277680,,51
2021,43277681,,51
2021,43277389,,3
2021,43277574,,51
2021,43277215,,51
2021,43277319,,52
2021,43277352,,51
2021,43276769,,51
2021,43277159,,3
2021,43277562,,3
2021,43277563,,3
2021,43277711,,3
2021,43277766,,51
2021,43277572,,3
2021,43277616,,51
2021,45935249,,51
2021,43277641,,3
2021,43277560,,3
2021,43277629,,3
2021,43278735,,51
2021,43278996,,3
2021,43278743,,51
2021,43277619,,3
2021,43277568,,3
2021,43277569,,3
2021,43278701,,51
2021,43277674,,51
2021,43277298,,51
2021,43278706,,5
2021,43277561,,3
2021,43277556,,3
2021,43277516,,51
2021,43277517,,51
2021,45935257,,51
2021,43277455,,51
2021,43277456,,51
2021,43277522,,51
2021,43277559,,3
2021,43277596,,51
2021,43277691,,51
2021,43278904,,51
2021,43278905,,51
2021,43277729,,51
2021,45935260,,51
2021,43277664,,51
2021,43277550,,3
2021,43277555,,3
2021,43277549,,3
2021,43277508,,51
2021,43277630,,1
2021,43277655,,51
2021,43277460,,51
2021,43277537,,51
2021,43277690,,51
2021,43277684,,51
2021,43277723,,52
2021,43277617,,3
2021,43277618,,3
2021,43279011,,51
2021,43278712,,51
2021,43278897,,3
2021,43277698,,51
2021,45935263,,51
2021,43277754,,3
2021,43277746,,51
2021,43278801,,3
2021,43277480,,51
2021,43278997,,51
2021,43277453,,51
2021,43277515,,51
2021,43277692,,51
2021,43277720,,51
2021,43277105,,51
2021,43277530,,3
2021,43277527,,51
2021,45935265,,51
2021,43277585,,4
2021,43277586,,51
2021,43277637,,3
2021,43277525,,51
2021,43277526,,51
2021,43286401,,3
2021,43278748,,51
2021,43277769,,51
2021,43277770,,51
2021,43277732,,3
2021,43277518,,3
2021,43277519,,51
2021,43277662,,51
2021,43277753,,51
2021,43277528,,3
2021,43277529,,3
2021,43277558,,51
2021,43279068,,3
2021,43277545,,3
2021,43277694,,51
2021,43277227,,51
2021,45935268,,51
2021,43277670,,52
2021,43277954,,51
2021,43277591,,3
2021,43277592,,3
2021,43277727,,3
2021,43277728,,3
2021,43277575,,3
2021,43277650,,51
2021,43278867,,51
2021,43278704,,51
2021,43277595,,3
2021,43278747,,51
2021,43277648,,51
2021,43277657,,52
2021,45935270,,52
2021,43277649,,51
2021,43277475,,51
2021,43278797,,3
2021,43277485,,51
2021,43277615,,3
2021,43277588,,4
2021,43277502,,51
2021,43277435,,51
2021,43278702,,51
2021,43278871,,51
2021,43278872,,10
2021,43279079,,51
2021,43277642,,51
2021,43277672,,3
2021,43279077,,51
2021,43286539,,3
2021,43278924,,51
2021,43277651,,51
2021,43277587,,51
2021,43277668,,52
2021,43277669,,51
2021,43279004,,51
2021,43277661,,51
2021,43277547,,51
2021,43277548,,51
2021,45935272,,51
2021,43277697,,3
2021,43277736,,3
2021,43286549,,51
2021,43277576,,51
2021,43277609,,3
2021,43277673,,51
2021,43277640,,51
2021,43277709,,51
2021,43278784,,3
2021,43277774,,51
2021,43278788,,3
2021,43277625,,3
2021,43277626,,51
2021,43279034,,3
2021,45935273,,51
2021,43277582,,51
2021,43277611,,3
2021,43277607,,3
2021,43277573,,51
2021,43278840,,4
2021,43277600,,51
2021,43277646,,51
2021,43277740,,51
2021,43277741,,51
2021,43277612,,3
2021,43277613,,51
2021,43278893,,51
2021,43277714,,51
2021,43277628,,51
2021,43277449,,51
2021,43278922,,51
2021,43278923,,51
2021,43277590,,51
2021,43278750,,51
2021,43278751,,51
2021,43277734,,51
2021,43277713,,51
2021,43277601,,3
2021,43277666,,51
2021,43277667,,51
2021,43278703,,51
2021,43277424,,3
2021,43277425,,3
2021,43277426,,3
2021,43277427,,3
2021,43277428,,3
2021,43277429,,3
2021,45935274,,51
2021,43278903,,51
2021,43277631,,51
2021,43279154,,3
2021,43277554,,51
2021,43278898,,3
2021,43279026,,51
2021,43279027,,5
2021,43278920,,51
2021,43277765,,3
2021,43277578,,3
2021,43277430,,3
2021,43277431,,3
2021,43277627,,52
2021,43277702,,51
2021,43277703,,51
2021,43286459,,51
2021,43286460,,51
2021,43286461,,51
2021,43286462,,51
2021,43286463,,51
2021,43279120,,2
2021,43277706,,51
2021,43278785,,6
2021,43278775,,51
2021,43277708,,51
2021,43277452,,51
2021,45935278,,9
2021,43277660,,51
2021,43277523,,51
2021,43277524,,3
2021,43277605,,3
2021,43277433,,3
2021,43279186,,1
2021,43278692,,3
2021,43277584,,51
2021,43277645,,51
2021,43277744,,51
2021,43277570,,3
2021,43277571,,3
2021,43277636,,3
2021,43277643,,51
2021,43278906,,51
2021,43277439,,51
2021,43277440,,51
2021,43277541,,3
2021,43277511,,3
2021,43278889,,51
2021,43278821,,3
2021,43278696,,3
2021,43279001,,51
2021,43278868,,51
2021,43277705,,51
2021,43277510,,51
2021,43277432,,51
2021,43277719,,51
2021,43277536,,51
2021,43278856,,51
2021,43278857,,51
2021,43277644,,51
2021,43277492,,51
2021,43277566,,51
2021,43277567,,51
2021,43277717,,51
2021,43278899,,51
2021,43277633,,51
2021,43277634,,51
2021,43277635,,51
2021,43277533,,3
2021,43277557,,3
2021,43277699,,51
2021,43277656,,51
2021,43277652,,51
2021,43277653,,51
2021,43277654,,51
2021,43278902,,51
2021,43278995,,51
2021,43277620,,51
2021,43277470,,51
2021,43277471,,51
2021,43277768,,3
2021,43277546,,3
2021,43277759,,51
2021,43278926,,51
2021,43286474,,51
2021,43286475,,51
2021,43286476,,51
2021,45935279,,51
2021,43278737,,3
2021,43278740,,1
2021,43277722,,51
2021,43278835,,3
2021,43277466,,51
2021,43278837,,3
2021,43279049,,51
2021,43278744,,51
2021,43277423,,3
2021,43278741,,51
2021,43278777,,3
2021,43279121,,3
2021,43278812,,3
2021,43277521,,3
2021,43278826,,3
2021,43278894,,3
2021,43286453,,51
2021,45935280,,9
2021,45935282,,51
2021,43286482,,4
2021,43286314,,3
2021,43286315,,3
2021,43286316,,51
2021,43277434,,4
2021,43277482,,51
2021,43278822,,3
2021,43278823,,3
2021,43277486,,51
2021,43277472,,51
2021,43278829,,51
2021,43279078,,51
2021,43278734,,51
2021,43278887,,51
2021,43278728,,51
2021,43277468,,51
2021,43278815,,3
2021,43278816,,3
2021,43279157,,51
2021,43278717,,51
2021,43278778,,3
2021,43278809,,3
2021,43278810,,3
2021,43277497,,51
2021,43278707,,51
2021,43277710,,51
2021,43278795,,3
2021,43277542,,3
2021,43277461,,51
2021,45935286,,3
2021,43279029,,52
2021,43277504,,51
2021,43277735,,51
2021,43277535,,4
2021,43277467,,3
2021,43278869,,3
2021,43278980,,51
2021,43277447,,51
2021,43278827,,51
2021,43278849,,3
2021,43277478,,51
2021,43279190,,1
2021,43277498,,51
2021,43277499,,51
2021,43277700,,51
2021,43277701,,52
2021,43277487,,51
2021,43279101,,51
2021,43277730,,51
2021,43278763,,51
2021,43278765,,51
2021,43278814,,51
2021,43277490,,51
2021,43277543,,3
2021,45935287,,51
2021,43277544,,3
2021,43279119,,3
2021,46030912,,51
2021,43278800,,51
2021,43278776,,51
2021,43277446,,3
2021,43277442,,3
2021,43277443,,3
2021,43279169,,3
2021,43278838,,3
2021,43278914,,3
2021,43277494,,51
2021,43278873,,1
2021,43278882,,51
2021,43278883,,52
2021,43278884,,51
2021,43278885,,51
2021,43278886,,51
2021,43278780,,3
2021,43278779,,2
2021,43278818,,3
2021,43278819,,3
2021,43277534,,3
2021,43278762,,51
2021,43278786,,4
2021,43278787,,4
2021,43277489,,51
2021,43278769,,51
2021,45935293,,51
2021,43277437,,51
2021,43279017,,51
2021,43278890,,51
2021,43277488,,51
2021,43278733,,51
2021,43277469,,51
2021,43278713,,53
2021,43278683,,3
2021,43279110,,51
2021,43279114,,51
2021,43278732,,51
2021,43278721,,51
2021,43277479,,51
2021,43279124,,51
2021,43278799,,51
2021,43277491,,51
2021,43277457,,3
2021,43277495,,51
2021,43277496,,51
2021,43277454,,51
2021,43277476,,3
2021,43277459,,51
2021,43279189,,3
2021,43279127,,3
2021,43279128,,3
2021,43278774,,51
2021,43278813,,3
2021,43278853,,51
2021,45935295,,51
2021,43286456,,3
2021,43279184,,51
2021,43277462,,51
2021,43277463,,51
2021,43279181,,51
2021,43278766,,51
2021,43278700,,51
2021,43277441,,51
2021,43277451,,51
2021,43279168,,3
2021,43278970,,51
2021,43279030,,51
2021,45935300,,51
2021,43279170,,51
2021,43278825,,51
2021,43278843,,51
2021,43277503,,3
2021,43278845,,51
2021,43277493,,3
2021,43277477,,3
2021,43277520,,3
2021,43277465,,52
2021,43277444,,51
2021,43278925,,51
2021,43278720,,51
2021,43277445,,51
2021,43277438,,51
2021,43277473,,3
2021,43278798,,3
2021,43277483,,51
2021,43277484,,51
2021,43278891,,52
2021,43278760,,3
2021,43278760,,5
2021,43278761,,3
2021,43278761,,5
2021,43278859,,3
2021,43278764,,3
2021,43277464,,51
2021,43277474,,51
2021,43279006,,51
2021,43277458,,3
2021,43278802,,3
2021,43278862,,3
2021,43278854,,3
2021,43279195,,3
2021,43277448,,51
2021,43278860,,3
2021,43279198,,51
2021,43279125,,51
2021,43277481,,3
2021,43278746,,51
2021,43279172,,51
2021,43279171,,51
2021,43278726,,51
2021,43278772,,51
2021,43278865,,51
2021,43278693,,51
2021,43278879,,3
2021,43278719,,51
2021,43278851,,51
2021,43277512,,51
2021,43278864,,51
2021,43277579,,51
2021,43278731,,52
2021,45935301,,51
2021,43278866,,52
2021,43286548,,51
2021,43278718,,52
2021,43278888,,3
2021,43278730,,51
2021,43278697,,51
2021,43278875,,51
2021,43279035,,51
2021,43278796,,4
2021,43278722,,51
2021,43278783,,3
2021,43278900,,4
2021,43278900,,5
2021,43286341,,51
2021,43278723,,51
2021,43278709,,9
2021,43278803,,51
2021,43278804,,51
2021,43279141,,3
2021,43279048,,3
2021,45627050,,51
2021,43278690,,51
2021,43278691,,51
2021,43278852,,3
2021,43278794,,3
2021,43279115,,51
2021,43278839,,51
2021,43278858,,51
2021,43278892,,51
2021,43278895,,3
2021,43278863,,51
2021,43278842,,51
2021,43278675,,51
2021,45627051,,51
2021,43279152,,3
2021,45935303,,51
2021,43278844,,51
2021,43279196,,3
2021,43279104,,51
2021,43279187,,51
2021,43278758,,51
2021,43279202,,51
2021,43279203,,51
2021,43279100,,51
2021,43279054,,51
2021,43279192,,3
2021,43279003,,51
2021,45935304,,51
2021,43279009,,51
2021,43279174,,3
2021,43278738,,51
2021,43279129,,3
2021,43279191,,51
2021,43279005,,51
2021,43278878,,3
2021,43279082,,51
2021,43278672,,51
2021,43279014,,51
2021,43279200,,51
2021,43279153,,3
2021,43278711,,51
2021,43279161,,4
2021,43279024,,51
2021,43278736,,51
2021,43278967,,51
2021,43279183,,1
2021,43286319,,51
2021,45935306,,51
2021,43279204,,51
2021,43286465,,3
2021,43286466,,3
2021,43286467,,3
2021,43286468,,3
2021,43286469,,3
2021,43286470,,3
2021,43286471,,3
2021,43279197,,3
2021,43279076,,51
2021,43279091,,51
2021,43279112,,51
2021,43279103,,51
2021,43278676,,51
2021,43279032,,3
2021,43278768,,3
2021,43279117,,51
2021,43279118,,51
2021,43278781,,51
2021,43278782,,51
2021,43279166,,3
2021,43278985,,51
2021,43279061,,51
2021,43279062,,51
2021,43279063,,51
2021,43279149,,3
2021,43279178,,3
2021,43279179,,3
2021,43278705,,51
2021,43279144,,3
2021,43279084,,51
2021,43279160,,3
2021,43279059,,3
2021,43279060,,3
2021,43279087,,52
2021,43279148,,3
2021,43279007,,51
2021,43278724,,51
2021,43279147,,3
2021,43279025,,3
2021,43279102,,51
2021,43279002,,51
2021,45935307,,51
2021,45935308,,51
2021,43286491,,51
2021,43286492,,51
2021,43279051,,52
2021,43279000,,51
2021,43279099,,51
2021,43279133,,3
2021,43279159,,4
2021,43279142,,3
2021,43279143,,3
2021,43279155,,3
2021,43279156,,3
2021,43279036,,52
2021,43279037,,51
2021,43279064,,51
2021,43279194,,51
2021,43279047,,4
2021,45935309,,51
2021,43279123,,51
2021,43278685,,3
2021,43279106,,51
2021,43286337,,51
2021,43279013,,51
2021,43286446,,3
2021,43279015,,51
2021,43286347,,51
2021,43279167,,51
2021,43279071,,51
2021,43279175,,51
2021,43278674,,51
2021,43286500,,51
2021,43279116,,51
2021,43286404,,3
2021,43279010,,3
2021,45935310,,51
2021,43278684,,51
2021,43279090,,51
2021,43278682,,51
2021,43278686,,51
2021,43278687,,51
2021,43278688,,51
2021,43279052,,51
2021,43279136,,51
2021,43279131,,51
2021,43279185,,3
2021,43279173,,3
2021,43286363,,3
2021,43286364,,3
2021,43279075,,51
2021,43278681,,51
2021,43279130,,51
2021,43278673,,51
2021,43279182,,3
2021,43279199,,52
2021,43279163,,3
2021,45935312,,51
2021,43279039,,51
2021,43279040,,51
2021,43279041,,51
2021,43279042,,51
2021,43286321,,51
2021,43279138,,51
2021,43286525,,3
2021,43279188,,4
2021,43286523,,51
2021,43278680,,51
2021,43279019,,51
2021,43286544,,51
2021,43279164,,3
2021,43279020,,3
2021,43278993,,51
2021,43278994,,51
2021,43279008,,51
2021,43279012,,51
2021,43279140,,3
2021,45935314,,3
2021,43279137,,3
2021,43279072,,51
2021,43279073,,51
2021,43279074,,51
2021,43279126,,51
2021,43279162,,3
2021,43279080,,51
2021,43278678,,51
2021,43279016,,51
2021,43279165,,51
2021,43279038,,51
2021,43279113,,51
2021,43279176,,3
2021,43279107,,51
2021,43279139,,51
2021,43279134,,3
2021,45935323,,51
2021,43286366,,51
2021,43279058,,51
2021,43278677,,3
2021,43279083,,3
2021,43279122,,51
2021,43279098,,51
2021,43286399,,51
2021,43286516,,51
2021,43286402,,51
2021,43286403,,51
2021,43279033,,51
2021,43279108,,51
2021,43286349,,51
2021,43279023,,51
2021,43279044,,51
2021,43279057,,51
2021,43279097,,51
2021,43279069,,51
2021,43279070,,51
2021,43279201,,52
2021,43279028,,51
2021,43286494,,52
2021,43279053,,51
2021,43279146,,3
2021,43286395,,3
2021,43286429,,3
2021,43286356,,1
2021,43279092,,51
2021,43286408,,3
2021,43286409,,51
2021,43286410,,51
2021,43279105,,51
2021,43279095,,51
2021,43279086,,51
2021,43279066,,51
2021,45935326,,51
2021,43279177,,3
2021,43286542,,51
2021,43279031,,4
2021,43279150,,3
2021,43279132,,3
2021,43278984,,51
2021,43279043,,51
2021,43286367,,51
2021,43279056,,51
2021,43286503,,3
2021,43286302,,51
2021,43286415,,3
2021,43279151,,3
2021,43286376,,51
2021,43286521,,51
2021,43286340,,3
2021,43286360,,51
2021,43286538,,51
2021,45935327,,51
2021,43286443,,3
2021,43278966,,51
2021,45935328,,52
2021,43278979,,51
2021,43279096,,52
2021,43278969,,51
2021,43286439,,3
2021,43279111,,1
2021,43278983,,51
2021,43286323,,3
2021,43286373,,51
2021,43286420,,51
2021,43279050,,51
2021,43279109,,51
2021,43286506,,3
2021,43286336,,52
2021,45935330,,51
2021,43286520,,51
2021,43286418,,3
2021,43286368,,51
2021,43286437,,51
2021,43286428,,3
2021,43286407,,3
2021,43286518,,51
2021,43286374,,3
2021,43286361,,51
2021,45935331,,3
2021,45935332,,3
2021,45935333,,51
2021,45935334,,51
2021,43286550,,3
2021,43286333,,51
2021,43286433,,3
2021,45935335,,51
2021,43286342,,51
2021,45935336,,51
2021,43286327,,51
2021,43286365,,51
2021,43286510,,51
2021,43286511,,51
2021,43286486,,51
2021,43286543,,51
2021,43286532,,51
2021,43286533,,51
2021,43286528,,3
2021,43286330,,51
2021,43286387,,51
2021,43286359,,51
2021,43286489,,51
2021,45935339,,51
2021,43286325,,51
2021,43286515,,3
2021,43286440,,3
2021,43286541,,51
2021,43286534,,51
2021,43286375,,51
2021,43286421,,3
2021,43286514,,2
2021,45935341,,51
2021,43278971,,51
2021,43279065,,52
2021,43279067,,3
2021,43286362,,3
2021,43286432,,3
2021,43279089,,51
2021,43286377,,1
2021,43286350,,52
2021,43286478,,4
2021,43286537,,51
2021,43278991,,51
2021,43278998,,3
2021,43286444,,3
2021,45935342,,51
2021,43286430,,51
2021,43278977,,51
2021,43286331,,3
2021,43286531,,51
2021,43286527,,51
2021,43286493,,51
2021,45935343,,51
2021,45935344,,51
2021,45935345,,51
2021,45935348,,51
2021,43278989,,51
2021,43286393,,51
2021,43286434,,3
2021,43286435,,3
2021,43286426,,51
2021,43286427,,51
2021,43286483,,3
2021,43286529,,51
2021,43286496,,51
2021,43286540,,51
2021,43279088,,3
2021,43286383,,51
2021,43286343,,51
2021,43286545,,51
2021,43286288,,4
2021,43286535,,51
2021,45935349,,51
2021,43286394,,52
2021,43286380,,3
2021,43286371,,51
2021,43286351,,51
2021,43286526,,51
2021,43278961,,51
2021,43286438,,51
2021,43286536,,51
2021,43286346,,51
2021,43286329,,3
2021,43286391,,51
2021,43286339,,51
2021,43286320,,51
2021,45935350,,51
2021,43278973,,51
2021,45935354,,51
2021,43286498,,51
2021,43286441,,1
2021,43286353,,51
2021,43286354,,51
2021,43286413,,3
2021,43286414,,3
2021,43286436,,3
2021,43278972,,51
2021,43286495,,51
2021,43286457,,3
2021,43278963,,51
2021,43286519,,51
2021,43286406,,51
2021,43278976,,51
2021,43286322,,52
2021,43286348,,51
2021,43278965,,51
2021,43278981,,51
2021,43278982,,51
2021,43286303,,51
2021,43286547,,53
2021,45935356,,51
2021,43286422,,3
2021,43286423,,51
2021,43286345,,3
2021,43286378,,51
2021,43278968,,51
2021,43286507,,51
2021,43286370,,52
2021,43286411,,3
2021,43286513,,51
2021,43286386,,52
2021,43286454,,51
2021,43286455,,51
2021,43286292,,52
2021,43286479,,51
2021,45935357,,51
2021,43286294,,51
2021,43278959,,3
2021,43278960,,3
2021,43286416,,51
2021,45935358,,51
2021,43286522,,51
2021,43286357,,51
2021,43286358,,3
2021,43286447,,3
2021,43286431,,51
2021,43286508,,51
2021,43286328,,51
2021,43286517,,51
2021,43286505,,51
2021,43286324,,51
2021,43286379,,51
2021,43286332,,51
2021,43286396,,3
2021,43286397,,3
2021,43286524,,51
2021,43286384,,3
2021,43286484,,51
2021,45935359,,51
2021,43286369,,51
2021,43286480,,51
2021,43286512,,51
2021,43286464,,3
2021,43286450,,51
2021,43286425,,3
2021,43286442,,51
2021,43286412,,3
2021,43286458,,51
2021,43286392,,51
2021,43286509,,3
2021,45935361,,51
2021,45935364,,51
2021,43286318,,51
2021,43286291,,51
2021,43286308,,51
2021,43286445,,51
2021,43286293,,51
2021,43286295,,51
2021,43286290,,51
2021,43286304,,51
2021,45935366,,51
2021,45935369,,51
2021,43286398,,51
2021,43286306,,51
2021,43286334,,53
2021,43286400,,51
2021,43286286,,51
2021,43286305,,51
2021,43286405,,51
2021,43286424,,51
2021,45935379,,51
2021,43286287,,3
2021,43286289,,51
2021,45935380,,51
2021,45935382,,51
2021,45935383,,51
2021,45935384,,51
2021,45935386,,51
2021,45935387,,51
2021,45935388,,3
2021,45935389,,51
2021,45935390,,51
2021,45935391,,51
2021,45935392,,51
2021,45935393,,1
2021,45935394,,51
2021,45935396,,51
2021,45935397,,51
2021,45935398,,51
2021,45935399,,51
2021,45935400,,51
2021,45935402,,51
2021,45935406,,51
2021,45935411,,51
2021,45935412,,51
2021,45935415,,3
2021,45935416,,51
2021,45935418,,3
2021,45935419,,3
2021,45935420,,51
2021,45935424,,51
2021,45935425,,51
2021,45935428,,51
2021,45935430,,51
2021,45935431,,51
2021,45935434,,51
2021,45935441,,52
2021,45935442,,52
2021,45935444,,51
2021,45935445,,51
2021,45935446,,51
2021,45935447,,51
2021,45935448,,51
2021,45935449,,51
2021,45935450,,51
2021,45935451,,51
2021,45935452,,51
2021,45935453,,51
2021,45935454,,51
2021,45935455,,51
2021,45935456,,3
2021,45935457,,51
2021,45627131,,51
2021,45935459,,51
2021,45935460,,51
2021,45935461,,51
2021,45935462,,51
2021,45935463,,51
2021,45935464,,51
2021,45935465,,51
2021,45935466,,51
2021,45935468,,51
2021,45935469,,51
2021,45935470,,51
2021,45935471,,51
2021,45935472,,51
2021,45935475,,51
2021,45935476,,51
2021,45935480,,51
2021,45935481,,51
2021,45627149,,51
2021,45935482,,51
2021,45935483,,51
2021,45935484,,51
2021,45935485,,51
2021,45935486,,51
2021,45935487,,51
2021,45935488,,52
2021,45935489,,51
2021,45935490,,51
2021,45935491,,3
2021,45935492,,51
2021,45935493,,51
2021,45935494,,51
2021,45935495,,51
2021,45935496,,51
2021,45935497,,51
2021,45935498,,51
2021,45935499,,52
2021,45935500,,51
2021,45935501,,51
2021,45935502,,51
2021,45935503,,51
2021,45935504,,51
2021,45935505,,51
2021,45935506,,51
2021,45935507,,51
2021,45935508,,51
2021,45935509,,51
2021,45627186,,51
2021,45935510,,51
2021,45935511,,51
2021,45935512,,51
2021,45935513,,51
2021,45935514,,51
2021,45935515,,51
2021,45935516,,51
2021,45935517,,51
2021,45935518,,51
2021,45935519,,51
2021,45935520,,51
2021,45935521,,51
2021,45935522,,51
2021,46030913,,51
2021,46030914,,51
2021,45935525,,51
2021,45935526,,51
2021,45935528,,51
2021,45935530,,51
2021,45935535,,51
2021,45935534,,51
2021,45935536,,51
2021,45935539,,51
2021,45935543,,51
2021,45935546,,51
2021,45935552,,51
2021,45935553,,51
2021,42162321,,4
2021,42162320,,51
2021,42162342,,51
2021,45935556,,51
2021,42162336,,3
2021,45935560,,51
2021,42162318,,51
2021,42162316,,3
2021,42162319,,4
2021,42162317,,51
2021,42162334,,51
2021,45935563,,51
2021,42162335,,51
2021,45935564,,51
2021,45935565,,51
2021,45935566,,51
2021,42789922,,3
2021,42789921,,1
2021,42162339,,51
2021,42162340,,51
2021,42162333,,3
2021,42162341,,3
2021,45935567,,51
2021,45935568,,51
2021,45935569,,51
2021,45935570,,51
2021,45935571,,51
2021,45935573,,51
2021,45935594,,51
2021,45935595,,51
2021,45935596,,51
2021,42965012,,51
2021,42965013,,51
2021,45935602,,51
2021,42162332,,3
2021,45935603,,51
2021,42162326,,3
2021,42789919,,3
2021,45935605,,51
2021,45935609,,51
2021,42162327,,51
2021,42162328,,51
2021,42162329,,51
2021,42162330,,51
2021,42162331,,51
2021,42789920,,51
2021,43286808,,51
2021,42789917,,51
2021,42789908,,3
2021,42789910,,51
2021,45935619,,51
2021,45935640,,51
2021,42789913,,51
2021,42789916,,51
2021,42789918,,51
2021,42789909,,51
2021,42789914,,51
2021,42789978,,51
2021,42789912,,51
2021,42789907,,51
2021,42789911,,51
2021,42789976,,51
2021,42789915,,51
2021,45935641,,51
2021,42789972,,51
2021,42789971,,51
2021,42789974,,51
2021,42789968,,51
2021,42789970,,51
2021,42789975,,3
2021,42789973,,51
2021,42789969,,51
2021,45935644,,51
2021,42965021,,51
2021,42965023,,51
2021,45935647,,51
2021,45935650,,51
2021,45447297,,52
2021,42965017,,51
2021,42965029,,51
2021,42965025,,52
2021,42965026,,51
2021,42965014,,3
2021,42965019,,51
2021,42965022,,51
2021,42965016,,3
2021,42965015,,3
2021,45935652,,51
2021,43286817,,52
2021,43286818,,51
2021,45935654,,51
2021,43286813,,3
2021,43286814,,2
2021,43286809,,51
2021,45935655,,51
2021,45935657,,51
2021,45935658,,5
2021,43286802,,3
2021,43286819,,51
2021,43286811,,3
2021,43286801,,51
2021,45935670,,51
2021,43286810,,52
2021,43286806,,51
2021,43286799,,51
2021,43286807,,51
2021,45447294,,3
2021,45935673,,51
2021,45447296,,51
2021,43286805,,51
2021,45447295,,51
2021,45447291,,51
2021,45935674,,51
2021,45447292,,51
2021,45447293,,51
2021,45447298,,51
2021,45447299,,51
2021,45447300,,51
2021,45447355,,51
2021,45447290,,51
2021,45447318,,51
2021,45935695,,51
2021,45447288,,3
2021,45935715,,51
2021,45447320,,51
2021,45447323,,51
2021,45447289,,51
2021,45447315,,51
2021,45447319,,51
2021,45447317,,51
2021,45447369,,51
2021,45447316,,51
2021,45447322,,51
2021,45447364,,4
2021,45447321,,51
2021,45447312,,51
2021,45447314,,51
2021,45447360,,51
2021,45447366,,51
2021,45447365,,51
2021,45447359,,53
2021,45447311,,51
2021,45447362,,51
2021,45447350,,3
2021,45447351,,3
2021,45447356,,51
2021,45447361,,51
2021,45447363,,51
2021,45447358,,51
2021,45447353,,51
2021,45447354,,51
2021,45447348,,51
2021,45447368,,3
2021,45447349,,51
2021,45447352,,51
2021,45447303,,3
2021,45447346,,51
2021,45447347,,51
2021,45935720,,51
2021,45935734,,51
2021,45447396,,51
2021,45447306,,51
2021,45935742,,51
2021,45447387,,3
2021,45447389,,52
2021,45447304,,51
2021,45447395,,51
2021,45447307,,2
2021,45447390,,51
2021,45447391,,51
2021,45447392,,51
2021,45447305,,3
2021,45447301,,51
2021,45447302,,51
2021,42162337,,1
2021,43286815,,51
2021,45956070,,51
2021,45935747,,51
2021,45935748,,51
2021,45956072,,51
2021,45935751,,51
2021,45956074,,51
2021,45935755,,51
2021,45956075,,51
2021,45935756,,51
2021,45935763,,51
2021,45956076,,51
2021,45956077,,51
2021,45935766,,51
2021,45956078,,51
2021,45956080,,51
2021,45935778,,51
2021,45956083,,51
2021,45956084,,51
2021,45627255,,51
2021,45956085,,51
2021,45956086,,51
2021,45935783,,51
2021,45956087,,51
2021,45956088,,51
2021,45956090,,51
2021,45956091,,51
2021,45956093,,51
2021,45935793,,51
2021,45956095,,51
2021,45956096,,51
2021,45956097,,51
